accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-0.07,0.24,10.03,-0.02,-0.06,0.01,34.71
-0.05,0.29,10.04,-0.0,-0.04,0.02,34.71
-0.07,0.29,10.05,-0.01,-0.05,0.01,34.72
-0.03,0.25,10.07,-0.01,-0.05,0.01,34.71
-0.07,0.29,10.04,-0.01,-0.05,0.01,34.7
-0.06,0.25,10.09,-0.01,-0.05,0.01,34.71
-0.01,0.31,10.22,-0.01,-0.04,0.01,34.68
-0.09,0.3,10.08,-0.02,-0.05,0.02,34.7
-0.13,0.27,10.07,-0.02,-0.04,0.02,34.69
-0.02,0.25,10.04,-0.02,-0.06,0.01,34.7
-0.07,0.28,10.06,-0.01,-0.05,0.02,34.7
-0.08,0.3,10.06,-0.01,-0.05,0.01,34.68
-0.1,0.23,10.07,0.0,-0.05,0.01,34.69
-0.05,0.25,10.04,-0.01,-0.05,0.01,34.69
-0.08,0.27,10.06,-0.0,-0.05,0.01,34.69
-0.07,0.26,10.06,-0.01,-0.05,0.01,34.7
-0.04,0.28,10.03,-0.01,-0.03,0.01,34.7
-0.09,0.26,10.06,-0.01,-0.05,0.01,34.71
-0.03,0.26,10.05,-0.01,-0.06,0.01,34.72
-0.07,0.27,10.04,-0.01,-0.04,0.01,34.7
-0.07,0.27,10.08,-0.01,-0.05,0.01,34.7
-0.02,0.23,9.99,0.0,-0.06,0.01,34.7
-0.09,0.28,10.07,-0.01,-0.05,0.02,34.72
-0.07,0.28,10.04,-0.01,-0.05,0.01,34.7
-0.02,0.3,10.08,-0.0,-0.05,0.01,34.7
-0.06,0.27,10.05,-0.01,-0.05,0.01,34.71
-0.05,0.26,10.07,-0.01,-0.05,0.01,34.69
-0.04,0.28,10.05,-0.01,-0.05,0.01,34.69
-0.06,0.26,10.08,-0.01,-0.04,0.02,34.71
-0.07,0.27,10.05,-0.01,-0.05,0.01,34.69
-0.07,0.3,10.06,-0.01,-0.05,0.01,34.69
-0.0,0.28,10.05,-0.0,-0.04,0.01,34.71
-0.13,0.31,10.09,-0.0,-0.05,0.01,34.69
-0.08,0.26,10.1,-0.02,-0.05,0.01,34.72
0.03,0.26,10.06,-0.01,-0.03,0.02,34.7
-0.08,0.28,10.05,-0.01,-0.05,0.01,34.7
-0.06,0.29,10.06,-0.01,-0.05,0.01,34.68
-0.09,0.29,10.05,-0.01,-0.05,0.01,34.68
-0.07,0.23,10.1,0.01,-0.06,0.01,34.68
-0.06,0.25,10.08,-0.01,-0.05,0.01,34.69
-0.08,0.28,10.02,-0.01,-0.05,0.01,34.69
-0.06,0.27,10.03,-0.01,-0.05,0.01,34.69
-0.03,0.28,10.03,-0.01,-0.03,0.01,34.68
-0.1,0.27,10.06,-0.01,-0.05,0.01,34.69
-0.21,0.62,10.08,-0.03,-0.09,0.06,34.67
0.07,0.39,10.15,0.02,-0.01,0.01,34.69
-0.01,0.7,9.97,0.02,-0.04,0.01,34.68
0.09,0.43,10.05,-0.01,-0.05,-0.0,34.69
0.1,0.33,9.78,-0.02,-0.01,0.0,34.69
-0.45,0.62,10.05,0.01,-0.04,-0.01,34.7
-0.08,1.39,9.93,-0.05,-0.05,0.0,34.71
-0.07,0.42,10.01,-0.02,-0.05,0.01,34.69
-0.05,0.48,10.02,-0.01,-0.06,0.01,34.69
0.01,0.5,10.02,-0.01,-0.03,0.02,34.7
-0.04,0.5,10.03,-0.01,-0.05,0.01,34.69
-0.01,0.47,10.06,-0.01,-0.05,0.01,34.7
-0.04,0.48,10.03,-0.01,-0.05,0.02,34.7
-0.04,0.48,10.02,-0.01,-0.05,0.01,34.69
-0.04,0.47,10.07,-0.01,-0.05,0.01,34.68
-0.02,0.46,10.04,-0.01,-0.05,0.01,34.72
-0.06,0.46,10.05,-0.01,-0.05,0.02,34.7
-0.04,0.48,10.05,-0.01,-0.05,0.01,34.67
-0.03,0.46,10.05,-0.01,-0.05,0.01,34.7
-0.04,0.49,10.02,-0.01,-0.05,0.02,34.68
-0.05,0.48,10.07,-0.01,-0.05,0.01,34.69
-0.02,0.51,10.11,0.01,-0.05,0.01,34.69
-0.02,0.47,10.05,-0.01,-0.05,0.01,34.68
-0.01,0.45,10.03,-0.0,-0.03,0.01,34.68
-0.04,0.49,10.04,-0.01,-0.05,0.01,34.7
-0.04,0.48,10.04,-0.01,-0.05,0.01,34.68
-0.0,0.45,10.02,-0.01,-0.04,0.01,34.67
-0.04,0.48,10.03,-0.01,-0.05,0.01,34.71
-0.03,0.45,10.07,-0.01,-0.05,0.01,34.68
0.01,0.45,10.05,-0.01,-0.03,0.01,34.68
-0.07,0.47,10.05,-0.01,-0.05,0.01,34.69
-0.01,0.47,10.01,-0.01,-0.05,0.01,34.69
-0.03,0.46,10.03,-0.01,-0.04,0.02,34.69
-0.04,0.51,10.04,-0.01,-0.05,0.01,34.69
-0.05,0.48,10.05,-0.01,-0.05,0.01,34.68
0.0,0.45,10.03,-0.01,-0.05,0.01,34.69
-0.03,0.47,10.04,-0.01,-0.05,0.01,34.68
-0.02,0.45,9.93,-0.03,-0.06,0.01,34.67
-0.09,0.45,10.1,-0.02,-0.05,0.02,34.68
-0.02,0.49,10.07,-0.01,-0.05,0.01,34.7
-0.01,0.46,10.06,-0.01,-0.05,0.01,34.69
-0.04,0.47,9.99,-0.01,-0.05,0.01,34.69
-0.07,0.47,10.01,-0.01,-0.05,0.01,34.69
-0.0,0.49,10.04,-0.01,-0.05,0.01,34.68
-0.02,0.47,10.05,-0.01,-0.05,0.01,34.67
-0.02,0.48,10.03,-0.01,-0.04,0.01,34.66
-0.05,0.47,10.04,-0.01,-0.05,0.01,34.67
-0.01,0.49,10.04,-0.01,-0.05,0.01,34.7
-0.03,0.46,10.04,-0.01,-0.05,0.01,34.69
-0.06,0.48,10.02,-0.01,-0.05,0.01,34.67
0.05,0.44,10.0,-0.01,-0.06,0.01,34.69
0.01,0.46,9.9,-0.01,-0.06,0.01,34.66
-0.03,0.46,10.05,-0.02,-0.06,0.01,34.68
-0.03,0.47,10.07,-0.0,-0.05,0.02,34.68
0.0,0.51,10.01,-0.01,-0.05,0.01,34.68
-0.02,0.45,10.06,-0.01,-0.05,0.01,34.66
-0.03,0.48,10.03,-0.0,-0.05,0.02,34.67
-0.04,0.51,10.04,-0.01,-0.05,0.01,34.64
-0.04,0.48,10.07,-0.01,-0.05,0.01,34.67
0.01,0.49,10.06,-0.01,-0.04,0.01,34.68
-0.0,0.49,10.03,-0.01,-0.05,0.01,34.67
-0.02,0.46,10.02,-0.01,-0.05,0.01,34.67
-0.01,0.45,10.05,-0.01,-0.04,0.01,34.67
-0.04,0.48,10.03,-0.01,-0.05,0.01,34.66
-0.03,0.49,10.03,-0.01,-0.05,0.01,34.68
0.01,0.46,10.03,-0.01,-0.04,0.01,34.66
-0.01,0.48,10.03,-0.01,-0.05,0.01,34.68
-0.03,0.48,10.02,-0.01,-0.05,0.01,34.66
-0.0,0.46,10.05,-0.01,-0.05,0.01,34.67
-0.05,0.49,10.03,-0.01,-0.05,0.01,34.66
-0.02,0.48,10.06,-0.0,-0.05,0.01,34.66
0.04,0.46,9.91,-0.03,-0.06,0.01,34.66
0.02,0.51,9.99,-0.01,-0.05,0.02,34.67
-0.06,0.47,10.08,-0.02,-0.04,0.02,34.64
-0.03,0.45,10.08,-0.02,-0.06,0.01,34.67
-0.01,0.46,10.05,-0.01,-0.05,0.02,34.66
-0.04,0.5,10.05,-0.01,-0.05,0.01,34.69
0.01,0.47,10.06,-0.01,-0.05,0.01,34.66
-0.05,0.48,10.07,-0.01,-0.04,0.02,34.67
-0.06,0.45,10.11,0.0,-0.04,0.01,34.66
-0.05,0.5,10.14,0.0,-0.05,0.01,34.66
-0.02,0.47,10.07,-0.0,-0.05,0.02,34.68
-0.04,0.48,10.06,-0.0,-0.05,0.01,34.68
0.0,0.45,10.03,-0.01,-0.05,0.01,34.67
-0.06,0.46,10.03,-0.01,-0.05,0.01,34.66
-0.04,0.49,10.06,-0.01,-0.05,0.01,34.69
-0.03,0.49,10.06,-0.01,-0.05,0.01,34.67
-0.04,0.5,10.04,-0.01,-0.04,0.02,34.66
-0.05,0.48,10.04,-0.01,-0.05,0.01,34.67
-0.04,0.48,10.02,-0.01,-0.05,0.01,34.67
-0.05,0.45,10.07,-0.01,-0.04,0.02,34.65
-0.05,0.47,10.04,-0.01,-0.05,0.01,34.66
-0.04,0.42,10.02,-0.0,-0.05,0.01,34.67
0.01,0.45,9.96,-0.0,-0.04,0.02,34.67
0.0,0.49,10.03,-0.01,-0.05,0.01,34.66
-0.01,0.47,10.06,-0.01,-0.05,0.01,34.66
0.03,0.47,10.06,-0.0,-0.05,0.01,34.66
-0.05,0.5,10.06,-0.01,-0.05,0.01,34.67
-0.02,0.48,10.04,-0.01,-0.05,0.01,34.65
0.01,0.48,10.09,-0.0,-0.03,0.01,34.65
-0.03,0.47,10.03,-0.01,-0.05,0.01,34.65
-0.01,0.47,10.03,-0.01,-0.05,0.01,34.68
-0.03,0.45,10.03,-0.01,-0.05,0.01,34.67
-0.04,0.49,10.07,-0.01,-0.05,0.01,34.67
-0.0,0.44,10.02,-0.01,-0.05,0.01,34.68
-0.03,0.47,10.04,-0.01,-0.05,0.01,34.67
-0.04,0.47,10.08,-0.01,-0.05,0.01,34.64
-0.01,0.46,10.04,-0.01,-0.05,0.01,34.66
-0.04,0.48,10.02,-0.01,-0.05,0.01,34.66
-0.05,0.49,10.04,-0.01,-0.05,0.01,34.64
-0.01,0.45,10.09,-0.01,-0.06,0.01,34.67
-0.05,0.44,10.04,-0.01,-0.05,0.01,34.65
-0.01,0.49,10.0,0.01,-0.06,0.01,34.65
-0.05,0.45,10.1,-0.02,-0.05,0.01,34.67
-0.03,0.49,10.03,-0.01,-0.05,0.01,34.67
-0.04,0.48,10.03,-0.01,-0.05,0.01,34.66
-0.03,0.48,10.04,-0.01,-0.05,0.01,34.68
0.0,0.44,10.06,-0.01,-0.05,0.01,34.65
-0.05,0.47,10.06,-0.01,-0.05,0.02,34.66
-0.04,0.49,10.03,-0.01,-0.05,0.01,34.65
-0.04,0.46,10.04,-0.01,-0.05,0.01,34.65
-0.02,0.45,10.08,-0.01,-0.05,0.01,34.64
-0.05,0.47,10.02,-0.01,-0.05,0.01,34.64
-0.04,0.51,10.08,-0.01,-0.05,0.01,34.65
0.02,0.48,10.07,-0.03,-0.06,0.01,34.66
-0.02,0.48,9.95,0.0,-0.06,0.01,34.65
-0.03,0.49,10.09,-0.0,-0.05,0.01,34.64
0.04,0.48,10.0,-0.02,-0.05,0.01,34.65
-0.01,0.48,10.02,-0.01,-0.05,0.02,34.67
-0.03,0.48,10.06,-0.01,-0.05,0.01,34.66
0.02,0.45,10.05,-0.01,-0.04,0.01,34.67
-0.01,0.49,9.96,-0.01,-0.05,0.01,34.66
-0.08,0.51,10.08,-0.0,-0.05,0.01,34.67
-0.03,0.46,10.07,-0.01,-0.05,0.01,34.66
0.01,0.49,10.05,-0.01,-0.05,0.02,34.66
-0.06,0.49,10.09,-0.01,-0.06,0.01,34.66
0.02,0.47,10.02,-0.01,-0.05,0.01,34.68
-0.05,0.49,10.05,-0.01,-0.05,0.01,34.66
0.0,0.48,10.02,-0.01,-0.05,0.01,34.64
-0.04,0.48,10.04,-0.01,-0.05,0.02,34.64
-0.04,0.48,10.01,-0.01,-0.05,0.01,34.65
-0.03,0.48,10.05,-0.01,-0.05,0.01,34.65
-0.02,0.49,10.03,-0.01,-0.03,0.02,34.66
-0.06,0.48,10.06,-0.01,-0.05,0.01,34.64
0.01,0.47,10.04,-0.01,-0.05,0.01,34.65
-0.0,0.48,10.07,-0.0,-0.04,0.02,34.63
-0.07,0.49,10.07,-0.0,-0.04,0.01,34.66
0.07,0.49,9.99,-0.02,-0.05,0.01,34.64
-0.02,0.48,10.01,-0.01,-0.05,0.02,34.65
-0.04,0.49,9.98,-0.01,-0.05,0.02,34.66
0.02,0.45,10.02,-0.01,-0.06,0.01,34.64
-0.03,0.48,10.05,-0.01,-0.05,0.02,34.65
0.02,0.47,10.04,-0.01,-0.05,0.01,34.66
-0.05,0.5,10.07,-0.01,-0.04,0.02,34.64
-0.06,0.45,10.07,-0.01,-0.04,0.01,34.65
-0.02,0.45,10.07,-0.01,-0.05,0.01,34.64
-0.02,0.47,10.03,-0.01,-0.05,0.02,34.66
-0.02,0.46,10.07,-0.01,-0.05,0.01,34.66
-0.01,0.46,10.03,-0.01,-0.05,0.01,34.66
0.01,0.47,10.01,-0.01,-0.04,0.01,34.64
-0.06,0.48,10.03,-0.01,-0.05,0.01,34.64
-0.06,0.47,10.06,-0.01,-0.05,0.01,34.65
-0.0,0.46,10.01,-0.01,-0.05,0.01,34.64
-0.0,0.49,10.06,-0.01,-0.05,0.02,34.63
-0.03,0.48,10.04,-0.01,-0.05,0.01,34.66
-0.01,0.47,10.08,-0.01,-0.04,0.02,34.66
-0.03,0.46,10.07,-0.01,-0.05,0.01,34.65
-0.01,0.5,10.06,-0.01,-0.05,0.01,34.66
0.01,0.48,10.07,-0.01,-0.05,0.01,34.67
-0.06,0.47,10.05,-0.01,-0.05,0.01,34.65
-0.03,0.44,10.04,-0.01,-0.05,0.01,34.65
-0.04,0.47,10.06,-0.01,-0.05,0.02,34.64
-0.05,0.49,10.05,-0.01,-0.05,0.01,34.66
-0.06,0.45,10.06,-0.01,-0.05,0.01,34.65
-0.03,0.46,10.04,-0.01,-0.05,0.01,34.65
-0.05,0.44,9.9,-0.02,-0.05,0.01,34.67
-0.03,0.47,10.03,-0.01,-0.05,0.01,34.65
-0.08,0.44,10.11,-0.02,-0.04,0.02,34.66
-0.0,0.47,10.0,-0.01,-0.05,0.02,34.64
-0.02,0.47,10.01,-0.02,-0.04,0.0,34.65
-0.05,0.37,10.02,-0.01,-0.05,0.01,34.66
-0.08,0.37,10.04,-0.01,-0.04,0.01,34.64
-0.08,0.47,10.05,-0.01,-0.05,0.01,34.66
-0.03,0.39,10.07,-0.01,-0.04,0.01,34.64
-0.04,0.43,10.03,-0.01,-0.05,0.01,34.66
-0.06,0.46,10.05,-0.01,-0.05,0.01,34.64
-0.05,0.46,10.07,-0.01,-0.05,0.01,34.65
-0.0,0.44,10.06,-0.01,-0.05,0.01,34.64
-0.05,0.43,9.93,-0.02,-0.05,0.01,34.65
-0.04,0.45,10.06,-0.01,-0.05,0.01,34.65
-0.02,0.43,9.89,-0.03,-0.06,0.01,34.64
-0.06,0.48,10.05,0.0,-0.05,0.01,34.66
-0.05,0.48,9.98,0.01,-0.06,0.01,34.63
-0.01,0.46,9.94,0.01,-0.06,0.01,34.65
-0.08,0.44,10.07,-0.01,-0.05,0.02,34.65
-0.02,0.47,10.04,-0.02,-0.05,0.01,34.67
0.04,0.43,9.95,0.0,-0.04,0.01,34.64
-0.06,0.46,10.06,-0.01,-0.05,0.02,34.65
-0.02,0.45,10.01,-0.01,-0.05,0.01,34.66
0.0,0.42,10.05,-0.01,-0.03,0.02,34.65
-0.01,0.49,10.04,-0.01,-0.05,0.01,34.64
-0.04,0.47,10.07,-0.01,-0.05,0.01,34.64
-0.03,0.44,10.02,-0.01,-0.04,0.01,34.65
-0.04,0.48,10.07,-0.01,-0.05,0.01,34.64
-0.02,0.45,10.04,-0.01,-0.05,0.01,34.65
-0.02,0.45,10.02,-0.01,-0.04,0.02,34.64
-0.06,0.49,10.04,-0.01,-0.05,0.01,34.63
-0.12,0.42,9.94,-0.0,-0.04,0.01,34.64
-0.43,0.48,10.15,-0.04,-0.09,0.01,34.63
0.14,-0.02,10.18,-0.01,-0.07,0.02,34.63
0.03,0.38,10.07,0.01,-0.05,0.01,34.64
0.07,0.34,10.07,-0.0,-0.05,0.01,34.65
-0.04,0.26,10.04,-0.01,-0.05,0.01,34.64
0.1,0.36,10.18,-0.02,-0.05,0.01,34.64
0.01,0.33,10.01,-0.01,-0.05,0.01,34.64
0.05,0.33,9.97,-0.01,-0.06,0.01,34.66
0.02,0.3,10.1,-0.03,-0.03,0.01,34.65
-0.07,0.3,10.09,-0.02,-0.05,0.02,34.66
0.05,0.3,9.93,-0.01,-0.06,0.01,34.65
0.01,0.36,10.17,-0.02,-0.05,0.01,34.65
-0.07,0.3,10.07,-0.0,-0.04,0.01,34.64
-0.03,0.29,10.03,-0.01,-0.05,0.01,34.65
-0.03,0.3,10.03,-0.01,-0.05,0.01,34.63
-0.03,0.32,10.02,-0.01,-0.05,0.01,34.63
-0.02,0.33,10.05,-0.01,-0.05,0.01,34.62
0.0,0.29,10.03,-0.01,-0.05,0.01,34.65
-0.05,0.33,10.1,0.0,-0.04,0.01,34.64
-0.02,0.32,10.07,-0.01,-0.05,0.01,34.64
-0.0,0.28,10.04,-0.01,-0.05,0.01,34.64
0.01,0.3,10.08,-0.01,-0.04,0.02,34.64
-0.02,0.3,10.07,-0.01,-0.06,0.01,34.63
-0.0,0.32,10.07,-0.0,-0.03,0.01,34.63
0.01,0.31,9.99,-0.01,-0.06,0.01,34.63
-0.03,0.32,10.1,-0.02,-0.04,0.02,34.63
-0.05,0.28,10.09,-0.02,-0.05,0.01,34.64
0.09,0.07,10.0,0.06,-0.05,0.09,34.64
-0.22,0.01,9.89,-0.06,-0.09,0.01,34.66
-0.36,0.56,10.04,0.01,-0.05,0.0,34.62
0.03,0.33,10.07,0.0,-0.06,0.02,34.64
-0.02,0.38,10.07,-0.04,-0.07,0.01,34.63
0.01,0.43,9.99,-0.01,-0.06,0.02,34.64
0.05,0.42,10.06,-0.01,-0.04,0.01,34.63
-0.07,0.45,10.07,-0.0,-0.04,0.01,34.62
-0.02,0.47,10.05,-0.01,-0.05,0.01,34.61
0.06,0.44,10.07,-0.01,-0.05,0.01,34.63
-0.03,0.46,10.06,-0.01,-0.05,0.01,34.62
-0.02,0.46,10.08,-0.01,-0.05,0.01,34.63
0.03,0.43,10.05,-0.01,-0.06,0.02,34.63
-0.0,0.44,9.99,-0.01,-0.05,0.02,34.65
-0.1,0.45,10.07,-0.01,-0.04,0.01,34.62
-0.06,0.48,10.1,-0.0,-0.05,0.01,34.64
0.0,0.46,10.09,-0.0,-0.03,0.01,34.62
-0.06,0.44,10.06,-0.0,-0.04,0.01,34.64
-0.04,0.44,10.01,-0.01,-0.05,0.01,34.62
-0.02,0.45,10.06,-0.01,-0.06,0.01,34.62
-0.07,0.46,10.05,-0.0,-0.05,0.01,34.63
0.06,0.44,9.9,-0.01,-0.06,0.01,34.62
0.08,0.47,10.06,-0.02,-0.04,0.01,34.63
-0.09,0.45,10.07,-0.01,-0.04,0.01,34.63
-0.1,0.42,10.09,-0.01,-0.04,0.01,34.62
-0.01,0.46,10.08,-0.02,-0.05,0.01,34.62
-0.12,0.42,10.1,-0.01,-0.05,0.02,34.65
-0.04,0.43,10.08,-0.02,-0.06,0.02,34.66
-0.02,0.44,10.03,-0.01,-0.04,0.02,34.63
-0.03,0.44,10.0,-0.01,-0.05,0.02,34.62
0.06,0.43,10.05,-0.01,-0.05,0.01,34.63
-0.05,0.41,10.01,-0.01,-0.04,0.01,34.64
0.0,0.44,10.04,-0.01,-0.05,0.01,34.63
0.03,0.45,10.08,-0.01,-0.05,0.01,34.63
-0.04,0.45,10.08,-0.01,-0.05,0.01,34.63
-0.05,0.46,10.06,-0.01,-0.05,0.01,34.64
0.02,0.45,10.09,-0.01,-0.03,0.01,34.64
0.0,0.43,10.01,-0.01,-0.05,0.01,34.63
-0.02,0.44,10.04,-0.01,-0.05,0.01,34.64
0.01,0.49,10.21,-0.01,-0.04,0.01,34.62
-0.03,0.44,10.05,0.0,-0.03,0.01,34.62
-0.02,0.51,10.23,-0.01,-0.04,0.01,34.64
-0.08,0.45,10.07,-0.01,-0.05,0.01,34.63
-0.04,0.45,10.06,-0.01,-0.05,0.01,34.64
-0.01,0.45,10.05,-0.01,-0.05,0.01,34.63
-0.06,0.43,10.05,-0.01,-0.04,0.01,34.63
-0.04,0.46,10.05,-0.01,-0.05,0.01,34.63
-0.03,0.43,10.03,-0.01,-0.05,0.01,34.63
-0.04,0.46,10.03,-0.01,-0.04,0.01,34.62
-0.02,0.46,10.05,-0.01,-0.05,0.01,34.62
-0.04,0.47,10.08,-0.01,-0.05,0.01,34.6
-0.02,0.47,10.06,-0.01,-0.05,0.01,34.62
-0.0,0.45,10.05,-0.01,-0.03,0.01,34.62
-0.07,0.48,10.06,-0.01,-0.05,0.01,34.62
-0.01,0.45,10.07,-0.01,-0.05,0.01,34.62
-0.02,0.45,10.06,-0.01,-0.03,0.01,34.6
-0.05,0.44,10.04,-0.01,-0.05,0.01,34.6
-0.05,0.45,10.05,-0.01,-0.05,0.01,34.64
0.03,0.44,10.03,-0.01,-0.05,0.01,34.63
-0.06,0.45,10.04,-0.01,-0.05,0.01,34.63
-0.04,0.47,10.05,-0.01,-0.05,0.01,34.62
-0.0,0.46,10.08,-0.01,-0.04,0.01,34.63
-0.04,0.47,10.06,-0.01,-0.05,0.01,34.62
-0.04,0.44,10.07,-0.01,-0.05,0.01,34.63
-0.01,0.44,10.04,-0.01,-0.05,0.01,34.62
-0.04,0.46,10.04,-0.01,-0.05,0.01,34.64
-0.02,0.45,10.07,-0.01,-0.05,0.01,34.63
0.02,0.44,10.05,-0.0,-0.04,0.01,34.62
0.0,0.49,10.18,-0.02,-0.04,0.01,34.62
-0.02,0.48,10.08,-0.03,-0.05,0.01,34.64
0.01,0.45,10.06,0.0,-0.04,0.01,34.61
-0.05,0.47,10.04,0.0,-0.04,0.01,34.62
-0.06,0.46,10.0,-0.01,-0.05,0.01,34.62
-0.02,0.46,10.05,-0.01,-0.06,0.01,34.62
-0.04,0.46,10.04,-0.01,-0.05,0.01,34.64
-0.04,0.45,10.03,-0.01,-0.05,0.01,34.62
-0.03,0.46,10.06,-0.01,-0.05,0.01,34.6
-0.02,0.45,10.06,-0.01,-0.04,0.01,34.61
-0.05,0.44,10.04,-0.01,-0.05,0.01,34.61
-0.02,0.45,10.04,-0.01,-0.05,0.01,34.62
-0.07,0.46,10.02,-0.01,-0.05,0.01,34.63
0.01,0.46,10.04,-0.01,-0.05,0.01,34.64
-0.04,0.45,10.04,-0.01,-0.05,0.01,34.64
-0.04,0.47,10.02,-0.01,-0.05,0.01,34.62
-0.02,0.43,10.08,-0.01,-0.05,0.01,34.63
-0.02,0.43,9.9,-0.03,-0.05,0.01,34.63
-0.03,0.46,10.11,-0.01,-0.04,0.01,34.62
0.06,0.43,10.05,-0.01,-0.05,0.01,34.63
-0.01,0.45,10.01,-0.01,-0.05,0.02,34.63
-0.03,0.43,10.05,-0.01,-0.05,0.01,34.64
0.09,0.45,9.97,-0.01,-0.05,0.01,34.63
-0.02,0.47,10.05,-0.01,-0.05,0.01,34.61
-0.02,0.41,9.95,-0.01,-0.06,0.02,34.62
-0.04,0.47,10.02,-0.01,-0.05,0.01,34.64
0.04,0.48,10.05,-0.01,-0.05,0.01,34.64
-0.02,0.47,10.08,-0.01,-0.05,0.01,34.63
-0.02,0.46,10.09,-0.01,-0.05,0.01,34.62
-0.05,0.45,10.03,-0.01,-0.05,0.01,34.62
-0.06,0.46,10.02,-0.01,-0.05,0.01,34.61
0.01,0.45,10.08,-0.0,-0.04,0.01,34.63
-0.01,0.46,10.05,-0.01,-0.03,0.01,34.62
-0.04,0.47,10.02,-0.01,-0.05,0.01,34.62
-0.04,0.45,10.03,-0.01,-0.05,0.01,34.61
-0.01,0.45,10.05,-0.01,-0.06,0.01,34.64
-0.06,0.46,10.07,-0.01,-0.05,0.01,34.62
-0.03,0.45,10.05,-0.01,-0.05,0.01,34.62
-0.03,0.43,10.02,-0.01,-0.05,0.01,34.63
-0.06,0.47,10.02,0.01,-0.05,0.01,34.64
-0.02,0.46,9.97,0.0,-0.06,0.01,34.64
-0.05,0.46,10.02,0.01,-0.05,0.01,34.63
-0.06,0.48,10.09,-0.01,-0.04,0.01,34.62
-0.05,0.47,10.13,-0.01,-0.05,0.01,34.62
-0.1,0.43,10.08,-0.02,-0.05,0.01,34.61
-0.02,0.44,10.02,-0.01,-0.04,0.02,34.63
-0.03,0.45,10.06,-0.01,-0.05,0.01,34.62
0.05,0.48,10.03,-0.02,-0.05,0.01,34.63
0.06,0.45,9.98,-0.02,-0.04,0.01,34.63
0.0,0.44,9.92,-0.01,-0.06,0.01,34.62
-0.03,0.51,10.22,-0.0,-0.04,0.01,34.63
0.0,0.45,10.07,0.0,-0.05,0.01,34.63
-0.03,0.47,10.07,-0.01,-0.05,0.01,34.63
-0.12,0.43,10.11,-0.02,-0.05,0.01,34.61
0.04,0.43,10.05,-0.01,-0.03,0.01,34.62
-0.03,0.45,10.04,-0.01,-0.05,0.01,34.62
-0.04,0.45,10.02,-0.01,-0.05,0.01,34.62
-0.04,0.44,10.05,-0.01,-0.03,0.01,34.6
-0.09,0.48,10.14,0.0,-0.04,0.01,34.61
-0.08,0.49,10.13,0.0,-0.04,0.01,34.63
-0.04,0.42,10.05,-0.01,-0.03,0.01,34.62
-0.0,0.45,10.01,-0.01,-0.05,0.01,34.62
-0.06,0.48,10.04,0.01,-0.05,0.01,34.61
-0.3,1.58,10.09,-0.15,-0.11,0.12,34.63
-0.09,0.48,10.02,0.01,-0.08,0.03,34.62
-0.37,0.27,10.01,-0.02,-0.07,0.01,34.63
0.05,0.29,10.03,0.02,0.02,0.03,34.63
0.15,0.29,10.04,-0.02,-0.08,0.02,34.61
-0.17,0.44,10.06,-0.01,-0.04,0.04,34.62
0.1,0.12,9.9,-0.0,-0.08,0.01,34.61
-0.01,0.21,10.09,-0.02,-0.03,0.01,34.6
-0.01,0.25,10.07,-0.01,-0.05,0.02,34.62
0.03,0.25,10.12,-0.01,-0.05,0.01,34.63
0.06,0.26,10.06,-0.02,-0.05,0.01,34.6
-0.0,0.23,9.98,-0.02,-0.05,0.01,34.63
0.0,0.27,10.05,-0.01,-0.06,0.01,34.62
0.07,0.23,10.03,-0.01,-0.04,0.01,34.62
0.01,0.24,10.04,-0.01,-0.05,0.01,34.64
0.02,0.24,10.08,-0.01,-0.05,0.01,34.63
0.05,0.22,10.06,-0.0,-0.05,0.01,34.63
0.01,0.24,10.09,-0.01,-0.05,0.01,34.62
0.03,0.27,10.08,-0.01,-0.05,0.01,34.64
0.06,0.23,10.1,-0.01,-0.05,0.01,34.64
0.04,0.26,10.07,-0.03,-0.05,0.01,34.63
0.03,0.23,10.02,-0.01,-0.04,0.01,34.63
0.06,0.24,10.03,-0.01,-0.04,0.01,34.63
-0.01,0.24,10.08,-0.01,-0.05,0.01,34.63
-0.0,0.22,10.05,-0.01,-0.05,0.01,34.62
0.12,0.22,9.93,-0.01,-0.05,0.01,34.63
0.02,0.25,10.07,-0.01,-0.05,0.01,34.64
0.0,0.27,10.07,-0.0,-0.05,0.01,34.65
0.05,0.26,10.09,-0.01,-0.03,0.01,34.63
0.03,0.23,10.06,-0.01,-0.05,0.01,34.62
0.02,0.25,10.1,-0.0,-0.05,0.01,34.62
0.04,0.24,10.06,-0.01,-0.06,0.01,34.62
0.01,0.22,10.03,-0.01,-0.05,0.01,34.64
0.01,0.25,10.07,-0.01,-0.05,0.01,34.62
-0.0,0.27,10.07,-0.01,-0.04,0.01,34.65
0.02,0.25,10.04,-0.01,-0.05,0.01,34.63
0.06,0.23,10.04,-0.01,-0.05,0.01,34.63
0.03,0.23,10.04,-0.01,-0.05,0.01,34.64
0.03,0.25,10.04,-0.01,-0.05,0.01,34.64
0.04,0.24,10.04,-0.01,-0.05,0.01,34.62
0.04,0.23,10.08,-0.01,-0.04,0.01,34.63
0.01,0.23,10.09,-0.01,-0.05,0.01,34.64
-0.01,0.22,10.07,-0.01,-0.05,0.01,34.64
0.09,0.23,10.05,-0.01,-0.05,0.01,34.64
