accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-10.12,-0.14,1.19,0.76,-0.2,-0.21,33.94
-8.84,-0.43,-0.03,0.45,0.12,0.1,33.92
-10.19,-1.3,0.38,-0.21,0.32,-0.02,33.92
-11.65,-0.16,-0.38,-0.34,-0.66,-0.32,33.92
-8.71,1.85,-0.74,-0.61,0.27,-0.03,33.92
-7.94,2.36,-2.75,-2.87,0.23,0.51,33.93
-8.75,-0.47,-0.02,-0.29,0.13,-0.32,33.94
-7.07,-2.1,-1.43,0.38,0.12,0.14,33.92
-8.69,1.4,1.53,0.41,0.26,-0.2,33.92
-7.38,1.0,-2.31,-0.5,0.01,0.34,33.91
-8.21,-0.94,0.67,-0.19,0.29,0.04,33.93
-7.96,-1.55,-0.81,0.99,0.05,-0.2,33.92
-8.5,0.67,1.75,-0.1,0.1,-0.21,33.94
-8.88,-2.54,0.17,-0.25,-0.02,0.1,33.91
-9.85,-1.28,1.05,-0.21,-0.17,0.41,33.93
-7.96,-1.3,0.47,0.56,0.07,-0.05,33.92
-11.88,1.04,-0.31,-0.49,-0.59,-0.34,33.94
-8.29,-0.07,1.47,-0.18,0.1,-0.12,33.93
-6.25,1.45,-1.94,-1.59,0.49,0.21,33.94
-8.63,-1.04,-2.06,-2.76,-0.17,0.2,33.94
-8.84,-2.32,-0.62,-0.98,-0.05,-0.35,33.91
-8.92,-0.14,1.26,0.48,-0.27,-0.11,33.95
-9.27,1.64,0.47,0.0,0.32,-0.03,33.92
-11.08,-1.41,1.58,-0.25,-0.31,0.33,33.9
-8.75,-2.17,1.11,0.28,0.23,0.24,33.91
-8.5,-1.9,-1.88,0.1,0.36,0.03,33.91
-8.36,0.09,1.76,-0.03,0.07,-0.09,33.93
-8.87,-1.95,-0.6,-0.08,0.26,-0.09,33.91
-9.75,-2.04,1.22,0.1,-0.19,0.28,33.93
-7.99,-1.58,0.76,-0.01,0.17,0.07,33.9
-9.29,-1.6,-2.43,0.36,-0.37,-0.29,33.91
-7.5,0.3,0.98,0.06,0.01,-0.15,33.94
-8.95,-0.81,0.05,-1.66,0.25,-0.08,33.92
-8.64,0.47,1.34,-1.75,-0.44,0.26,33.94
-8.82,-0.28,-1.55,-0.18,-0.41,-0.21,33.92
-10.93,0.68,2.1,0.35,-0.44,-0.61,33.94
-9.81,0.57,1.01,0.27,0.38,-0.17,33.92
-12.4,0.81,1.47,-0.55,-0.73,0.99,33.92
-8.43,0.02,-0.53,-0.43,0.6,-0.14,33.93
-10.46,-0.36,-1.05,0.3,-0.36,-0.25,33.93
-11.45,0.34,-0.93,-0.69,-0.81,0.63,33.93
-8.82,-1.04,1.14,0.87,0.15,-0.05,33.91
-10.69,0.92,-0.96,-0.68,-0.2,0.16,33.91
-9.22,1.97,2.97,0.35,0.01,-0.43,33.93
-10.54,1.27,-0.74,-1.19,0.2,0.64,33.92
-9.22,0.36,-0.01,-1.35,-0.02,0.21,33.92
-10.32,0.72,-1.75,0.75,-0.49,-0.18,33.92
-8.7,0.57,1.15,1.19,0.07,-0.21,33.92
-11.82,0.68,-1.0,-0.26,-0.97,0.32,33.9
-8.86,1.42,-0.86,0.01,0.07,-0.25,33.91
-8.47,2.32,-2.11,0.98,-0.2,0.1,33.91
-9.1,1.99,-2.22,-0.29,-0.03,0.25,33.92
-10.21,0.78,-0.09,1.11,-0.63,-0.35,33.92
-8.5,1.07,0.45,1.33,0.08,-0.04,33.89
-10.52,0.73,-1.01,-0.46,-0.21,0.77,33.9
-9.17,-0.4,-0.33,-1.35,0.3,0.02,33.93
-8.95,2.06,-1.41,-0.96,0.4,-0.41,33.93
-7.96,0.97,0.25,0.09,0.08,-0.19,33.9
-8.89,0.34,0.91,-0.2,-0.2,0.15,33.92
-9.52,0.44,0.01,0.67,0.4,-0.16,33.92
-9.02,1.37,0.67,0.18,0.34,-0.08,33.91
-8.28,2.42,-1.18,-2.54,0.33,0.57,33.91
-9.26,-0.34,-0.0,-0.92,-0.04,-0.18,33.92
-8.67,1.93,1.14,0.24,-0.11,-0.25,33.92
-8.21,1.36,-1.78,-1.05,0.61,0.05,33.92
-8.57,0.11,0.4,-0.41,0.07,0.24,33.92
-8.56,1.82,-0.39,-0.07,-0.27,-0.25,33.91
-8.65,2.96,-0.3,-2.17,0.33,-0.18,33.91
-8.3,-0.74,-2.85,0.32,0.38,-0.11,33.91
-8.58,2.84,-1.02,-1.45,0.07,-0.04,33.92
-6.64,2.89,-1.85,-1.95,0.75,0.23,33.9
-9.9,-0.06,-0.64,-0.86,0.0,-0.3,33.89
-8.71,1.23,1.5,0.55,-0.11,-0.23,33.89
-8.5,1.39,0.22,-1.05,0.04,-0.04,33.89
-9.65,-1.37,-1.05,0.19,-0.19,-0.25,33.91
-9.11,-0.43,0.91,0.84,-0.05,0.08,33.91
-10.01,0.74,-0.29,0.18,-0.29,0.08,33.92
-11.55,0.37,1.95,0.33,-0.52,0.21,33.92
-8.32,0.11,0.77,-0.35,0.17,0.13,33.93
-7.92,1.22,-2.31,0.17,0.16,0.04,33.91
-12.45,-0.23,-0.02,0.09,-0.92,-0.16,33.92
-8.49,2.19,1.49,0.11,0.4,-0.2,33.92
-7.06,2.13,-2.6,-0.33,0.43,0.06,33.9
-8.55,0.33,1.69,-0.99,0.0,0.13,33.91
-9.27,0.43,0.23,0.09,0.39,0.03,33.92
-12.3,0.23,-0.08,-0.0,-0.73,-0.33,33.94
-8.64,1.36,0.98,1.04,0.29,-0.1,33.92
-10.51,1.79,-0.96,-1.43,0.17,0.47,33.92
-10.43,3.34,-0.58,-1.77,-0.51,-0.88,33.93
-7.55,2.09,-0.34,-1.53,0.43,-0.03,33.91
-10.37,-0.54,1.82,-0.58,-0.33,0.45,33.94
-7.75,-1.51,1.22,-0.07,0.11,0.09,33.92
-11.35,0.3,-1.98,0.56,0.47,-0.05,33.92
-8.26,-0.19,1.31,0.51,0.3,-0.13,33.94
-6.92,0.17,-0.37,-0.86,0.53,-0.19,33.94
-9.65,-1.46,0.59,0.21,-0.35,0.31,33.94
-8.19,-1.36,0.6,-0.46,0.34,-0.03,33.92
-7.22,-1.96,-1.72,0.41,0.1,-0.1,33.92
-8.77,-0.1,1.4,-0.43,0.02,-0.13,33.92
-8.73,-0.28,1.22,-0.65,-0.16,0.1,33.92
-9.28,0.4,-0.1,0.12,0.37,-0.15,33.92
-12.17,-1.69,1.61,0.53,-0.62,-0.3,33.92
-7.81,0.55,0.11,-0.5,0.28,-0.24,33.93
-7.84,0.02,-2.66,0.4,0.08,0.23,33.94
-8.69,-1.58,1.39,-0.02,0.2,0.13,33.93
-8.08,-1.99,-1.01,0.41,-0.04,0.08,33.94
-10.37,0.38,1.23,0.42,-0.35,0.11,33.94
-7.55,-0.34,0.07,0.06,0.43,-0.04,33.95
-9.77,-1.23,1.72,-0.76,-0.28,0.56,33.92
-8.75,-0.23,-0.02,0.06,0.25,-0.11,33.92
-7.9,-0.57,0.58,0.23,-0.24,-0.09,33.92
-8.55,2.01,-2.04,-2.49,0.48,0.19,33.91
-9.56,-1.01,-0.1,-1.25,0.32,0.05,33.93
-11.21,0.37,-1.12,0.4,-0.15,-0.29,33.92
-9.42,-0.42,-0.56,0.13,-0.06,0.01,33.93
-8.26,-0.25,1.19,-0.21,-0.51,-0.04,33.92
-9.88,-0.04,1.02,0.58,0.37,-0.16,33.92
-9.32,-0.44,1.45,0.42,-0.17,-0.28,33.91
-8.48,-1.45,-1.4,-0.88,0.13,-0.01,33.92
-10.2,-1.07,0.68,-0.77,-0.31,0.53,33.91
-10.69,0.68,-2.51,0.39,0.33,0.11,33.91
-10.61,0.62,0.58,0.82,-0.01,-0.38,33.92
-11.2,0.32,1.54,0.03,0.11,-0.17,33.92
-14.54,0.52,-0.67,-0.38,-0.62,0.4,33.92
-7.82,-1.52,-0.5,0.06,0.12,0.1,33.91
-9.28,-0.83,-1.95,-0.73,-0.49,-0.15,33.93
-8.5,1.6,-1.1,-1.92,0.11,-0.36,33.92
-9.31,-1.16,0.5,-0.28,-0.29,0.16,33.94
-9.73,-2.14,0.37,0.25,0.42,0.09,33.94
-12.07,-1.02,-2.22,-0.44,-0.47,-0.26,33.91
-9.59,-0.07,1.47,0.03,-0.1,-0.16,33.92
-7.84,-0.23,-0.88,-0.81,-0.12,0.02,33.91
-13.03,-0.36,-1.46,-0.25,-0.53,0.3,33.93
-8.36,-1.64,-0.05,0.02,0.3,0.14,33.93
-7.17,-2.29,-1.28,0.4,0.04,0.01,33.94
-8.9,0.79,0.54,0.09,0.04,-0.05,33.92
-13.76,-0.41,-0.66,-0.54,-0.36,0.04,33.93
-7.8,-1.14,-0.59,-2.81,0.15,-0.5,33.94
-13.88,0.45,-1.14,-0.48,-0.71,-0.63,33.96
-8.0,0.47,-0.11,-0.02,0.01,-0.19,33.94
-7.63,0.07,-2.78,0.01,-0.23,0.3,33.95
-8.52,-1.1,0.54,-0.08,0.13,0.12,33.94
-9.28,-0.38,-1.42,0.01,0.14,0.03,33.93
-10.98,-0.48,0.77,0.08,-0.28,-0.26,33.95
-8.77,0.73,0.54,0.14,0.29,-0.05,33.95
-12.61,-1.22,-1.73,0.1,-0.82,0.4,33.95
-8.07,-1.2,0.43,0.07,0.34,0.07,33.94
-6.79,-2.15,-1.0,0.4,-0.04,-0.06,33.93
-8.26,0.03,0.94,0.11,-0.08,-0.14,33.93
-10.34,-1.6,-1.73,-0.64,0.49,0.09,33.95
-9.47,-1.38,-1.6,-2.12,-0.03,0.08,33.92
-8.81,-2.89,-2.57,-1.44,-0.21,-0.01,33.94
-8.57,0.46,0.85,0.22,0.06,-0.05,33.93
-6.66,1.12,-1.94,0.09,-0.16,0.39,33.94
-8.41,-0.73,0.91,-0.31,0.16,0.03,33.93
-8.1,0.65,-1.53,0.06,0.09,0.06,33.93
-11.43,-0.25,2.02,0.5,-0.38,-0.23,33.95
-8.88,1.12,1.1,0.32,0.45,-0.11,33.95
-6.68,1.12,-3.08,-0.5,0.24,0.04,33.94
-9.74,-1.02,1.64,-0.28,-0.14,0.08,33.96
-8.22,-1.49,0.05,-0.32,0.02,-0.05,33.94
-12.59,-0.05,-1.34,0.02,-0.54,-0.2,33.94
-7.09,1.1,-4.03,-1.94,0.54,0.12,33.94
-8.21,-2.09,-0.7,-1.45,-0.09,-0.64,33.94
-9.1,0.17,-0.06,-0.06,-0.23,-0.3,33.94
-7.98,1.28,0.22,0.04,-0.07,-0.47,33.94
-11.97,-1.05,-2.18,0.03,-0.94,0.38,33.94
-8.4,-1.59,1.0,-0.05,0.42,0.16,33.95
-7.52,-1.02,-2.01,0.58,0.05,0.04,33.94
-9.16,-0.74,0.77,0.52,-0.15,-0.16,33.94
-8.7,0.54,-0.82,-0.3,0.35,-0.1,33.93
-12.73,0.52,-2.29,0.18,-0.54,0.48,33.94
-7.9,-2.08,1.46,0.31,0.2,0.16,33.96
-9.71,-1.34,-1.44,-1.31,0.14,0.03,33.94
-9.34,1.28,0.02,-2.28,-0.12,-0.61,33.96
-8.87,-1.89,-1.26,0.31,0.37,-0.08,33.95
-8.42,-4.05,-0.19,0.57,-0.21,0.48,33.95
-7.33,-0.92,0.1,-0.79,0.49,-0.46,33.94
-7.73,-2.07,-0.74,1.45,0.16,0.21,33.94
-8.61,-1.82,-2.75,1.45,0.29,0.11,33.96
-9.19,-0.04,-1.13,1.85,-0.02,-0.0,33.92
-11.1,-0.15,-0.5,-1.57,0.1,0.78,33.96
-8.63,-1.13,-3.31,0.62,0.46,0.28,33.93
-8.81,1.72,-3.58,0.47,0.19,0.16,33.94
-10.93,1.16,-1.77,0.02,-0.24,0.13,33.95
-9.76,0.52,-2.13,0.06,0.29,0.12,33.93
-11.88,0.33,-0.04,-0.64,-0.34,0.49,33.94
-8.33,-2.59,-1.57,-0.05,-0.11,-0.07,33.95
-8.35,-0.16,0.57,0.27,-0.18,0.08,33.93
-9.39,-0.62,1.33,0.09,0.12,-0.03,33.95
-8.87,-3.36,-0.72,0.53,0.01,-0.08,33.95
-8.69,-0.82,0.2,0.54,0.2,0.21,33.93
-9.47,-0.87,-0.36,-0.59,0.22,0.07,33.94
-7.98,-1.36,1.16,-0.3,-0.02,0.4,33.94
-9.33,-0.33,-0.95,-0.08,0.15,0.1,33.94
-8.79,-0.19,1.45,0.17,-0.17,-0.07,33.94
-9.42,0.22,-0.59,-0.69,0.16,-0.13,33.91
-8.65,-1.66,0.73,-0.52,-0.09,0.16,33.93
-7.89,-2.52,-1.04,0.89,0.26,0.03,33.92
-8.64,-0.62,1.61,0.3,0.06,-0.1,33.92
-6.53,1.36,-3.27,-0.93,0.22,0.22,33.93
-8.76,-1.44,0.63,-0.09,0.09,0.06,33.94
-8.05,-2.15,-0.57,0.7,-0.07,-0.08,33.94
-8.34,-0.08,0.64,0.31,0.13,-0.25,33.94
-8.97,-0.71,-1.31,-0.31,0.19,0.37,33.95
-8.31,-0.66,-0.48,-1.63,0.11,0.14,33.93
-9.19,-1.26,-0.07,-0.84,-0.82,-0.17,33.92
-8.56,0.78,-0.74,-0.47,-0.11,-0.19,33.9
-11.77,0.56,0.96,-0.59,-0.63,0.27,33.91
-9.03,-2.06,0.31,0.02,0.55,0.06,33.93
-9.2,0.07,1.12,0.43,0.0,-0.15,33.93
-10.81,-0.09,0.06,-0.79,-1.17,0.1,33.92
-9.79,-0.64,-0.79,0.31,0.25,-0.23,33.93
-8.61,-0.48,0.75,0.36,0.11,-0.23,33.93
-9.25,0.33,-1.92,-0.44,-0.49,0.04,33.92
-7.97,-1.93,-0.29,-0.09,0.16,-0.05,33.94
-9.52,0.51,0.96,0.31,-0.08,-0.1,33.92
-11.97,-1.41,-0.14,0.16,-1.02,0.3,33.92
-8.48,-2.2,0.02,0.9,0.4,0.07,33.93
-11.57,-1.02,-1.18,-0.53,-0.59,-0.19,33.91
-8.97,1.33,-0.15,-1.63,0.13,0.21,33.93
-9.07,-1.17,0.15,-0.88,0.09,-0.27,33.92
-9.86,0.96,1.42,0.41,-0.38,0.12,33.91
-8.22,1.12,0.44,-0.67,0.44,-0.05,33.91
-12.04,-0.72,-1.6,-0.24,-1.05,0.31,33.9
-8.96,-1.97,0.31,-0.04,0.15,-0.02,33.9
-11.7,-1.92,-0.56,0.97,-0.62,-0.25,33.91
-8.97,0.28,-0.51,0.21,0.03,-0.03,33.91
-10.34,-1.95,1.27,-0.46,-0.17,0.39,33.93
-8.57,-1.96,-0.56,-0.18,0.01,0.06,33.91
-9.81,0.11,0.5,0.48,-0.17,-0.31,33.91
-8.26,1.12,-0.09,0.23,0.2,-0.04,33.92
-8.2,-0.57,0.69,-0.81,-0.25,0.1,33.9
-8.54,-1.36,-2.14,-0.43,-0.29,0.16,33.92
-8.59,2.24,-0.82,-1.46,0.25,-0.16,33.9
-9.36,-1.35,0.72,-0.76,-0.27,0.26,33.92
-8.91,-1.34,-1.98,0.69,0.11,-0.09,33.89
-8.59,-0.17,0.25,0.13,0.22,-0.23,33.89
-10.54,-0.73,1.94,-0.5,-0.03,0.23,33.9
-7.98,-0.16,-0.47,0.04,0.02,0.05,33.9
-9.89,0.64,0.1,0.24,-0.39,-0.33,33.91
-9.31,0.2,-0.9,-0.51,0.19,0.11,33.92
-8.18,-1.7,0.71,-0.44,-0.16,0.17,33.91
-8.18,-0.37,-1.65,-0.01,-0.08,0.07,33.89
-8.72,0.67,0.29,0.56,-0.0,0.01,33.89
-10.63,-2.08,0.8,-0.38,-0.72,0.51,33.87
-8.11,-2.31,0.15,0.97,0.34,-0.05,33.91
-11.16,-0.84,-1.34,-0.08,-0.77,-0.69,33.89
-8.7,1.88,-1.05,-2.16,0.06,-0.18,33.9
-8.54,-1.52,1.4,-0.42,0.01,0.01,33.89
-11.91,0.92,-1.26,-0.25,-0.59,-0.35,33.9
-8.23,0.0,1.05,-0.51,0.2,-0.07,33.92
-10.81,-0.08,-0.46,-0.42,-0.64,0.19,33.89
-9.19,-1.5,-0.37,0.31,0.16,-0.03,33.89
-9.31,0.43,0.86,0.46,-0.06,-0.22,33.88
-9.24,1.1,-1.8,-0.82,0.11,-0.05,33.88
-8.63,-1.98,1.7,0.09,0.06,0.15,33.89
-8.73,-1.56,-0.1,0.36,0.03,0.1,33.89
-8.64,0.74,0.55,0.21,0.12,-0.1,33.88
-9.55,-2.02,0.25,-0.23,-0.28,0.25,33.89
-10.07,-0.64,0.38,0.34,0.14,-0.03,33.9
-9.31,-0.3,1.21,0.34,-0.46,-0.17,33.89
-8.64,-0.13,-2.24,-2.44,0.37,0.07,33.88
-8.63,-1.48,0.1,-0.84,0.1,-0.08,33.87
-11.88,-1.89,1.18,-0.46,-0.55,0.58,33.84
-9.63,-0.54,-0.7,0.29,0.26,-0.16,33.88
-9.24,-0.27,1.78,0.24,-0.02,-0.23,33.85
-7.75,-0.59,-2.9,0.04,0.0,0.27,33.85
-9.33,0.4,0.53,-0.19,-0.5,-0.15,33.85
-8.83,1.24,-1.51,-2.23,0.43,0.1,33.85
-8.71,-2.08,-0.34,-0.64,-0.06,-0.3,33.84
-9.37,0.65,0.59,0.05,-0.27,-0.25,33.86
-8.18,0.42,0.39,0.31,0.0,0.07,33.84
-12.55,-1.12,0.08,-0.66,-0.82,0.31,33.84
-8.48,-2.31,-0.37,0.23,0.13,-0.37,33.85
-8.85,0.26,0.57,0.32,0.27,-0.02,33.84
-8.58,-1.81,0.15,0.06,0.16,0.09,33.84
-9.95,-0.34,0.81,0.35,-0.18,-0.14,33.85
-9.51,-0.91,0.05,-0.17,0.21,-0.04,33.84
-8.27,-1.22,0.96,-0.27,0.07,0.1,33.84
-9.04,-0.46,-0.61,-0.15,-0.06,0.0,33.83
-9.34,2.0,-0.81,-1.38,-0.01,-0.32,33.84
-15.09,0.49,-3.27,-1.23,-0.84,0.0,33.82
-8.35,-2.43,0.26,-0.55,0.05,-0.03,33.82
-9.79,0.18,0.7,0.42,-0.07,-0.17,33.82
-8.47,-0.56,-0.51,-0.21,0.23,-0.01,33.82
-10.46,-2.55,2.06,-0.25,-0.38,0.37,33.81
-8.68,-1.64,-0.41,0.02,0.24,0.08,33.82
-11.89,-1.28,-0.72,0.06,-0.33,-0.37,33.82
-8.57,0.18,-0.45,-0.56,0.12,-0.1,33.81
-7.44,-0.03,-2.0,-0.33,0.2,0.14,33.81
-8.32,-1.35,0.84,0.27,0.1,0.12,33.81
-8.69,0.27,-1.58,-0.66,0.14,0.01,33.82
-8.81,1.48,-0.87,-1.34,-0.07,-0.59,33.79
-10.05,-1.31,0.48,-0.35,-0.45,0.26,33.81
-8.55,-0.51,-0.51,-0.86,-0.11,-0.05,33.81
-8.6,-0.28,1.18,0.62,0.13,-0.12,33.83
-9.16,0.94,-1.69,-1.32,0.31,-0.15,33.81
-8.57,-1.07,1.08,-0.02,-0.04,0.15,33.81
-8.2,-2.57,-0.83,0.83,-0.16,0.02,33.8
-8.63,0.04,0.49,0.24,0.21,-0.12,33.79
-8.52,0.92,-3.12,-0.54,-0.38,0.15,33.8
-8.81,-1.91,0.48,0.05,0.12,0.13,33.8
-9.58,-0.54,1.89,0.76,-0.19,-0.17,33.79
-8.56,-1.4,-1.13,-0.44,0.3,0.0,33.8
-8.45,-1.74,1.35,-0.28,0.09,0.18,33.81
-9.01,-0.82,-1.53,-0.27,-0.33,-0.2,33.8
-8.64,1.64,-1.33,-1.75,0.08,-0.16,33.79
-9.39,-2.31,0.85,-0.62,-0.15,0.11,33.81
-10.53,0.33,-0.45,0.22,-0.63,-0.4,33.79
-8.77,1.14,-1.24,-0.68,0.14,0.05,33.79
-7.46,-2.45,-1.85,0.44,0.12,-0.07,33.79
-11.44,-0.48,-0.09,0.33,-0.13,-0.28,33.79
-8.76,-0.72,-0.03,-0.62,0.13,0.11,33.78
-9.98,-2.07,-0.64,-0.39,-0.18,0.45,33.78
-7.74,-2.61,0.64,0.24,0.25,0.01,33.78
-9.99,-2.92,-2.09,0.07,-0.22,-0.21,33.77
-9.62,-0.45,0.88,-0.02,-0.04,-0.25,33.78
-8.69,-1.24,-1.05,-1.46,-0.01,-0.05,33.79
-10.35,-2.36,-0.03,-0.86,-0.17,0.1,33.78
-15.97,-1.32,-1.9,-0.38,-0.17,-0.42,33.79
-9.0,-1.18,0.03,1.78,0.18,-0.01,33.75
-8.97,-2.83,-1.62,0.49,0.26,0.38,33.75
-9.78,-0.82,-3.28,0.5,-0.46,0.34,33.76
-8.38,-0.61,-3.71,0.48,0.23,0.28,33.76
-8.64,1.86,-2.11,-0.0,-0.12,-0.1,33.75
-8.33,-0.61,-2.5,1.28,-0.58,0.33,33.75
-9.39,-2.63,-1.37,0.55,-0.12,0.01,33.77
-8.23,-0.61,0.88,-0.94,-0.03,-0.48,33.77
-7.86,1.31,-2.22,-1.08,0.11,0.06,33.74
-8.19,-3.55,-0.39,1.09,0.26,0.21,33.75
-10.33,-2.08,-1.33,1.3,-0.56,-0.79,33.74
-9.34,1.03,0.34,-1.14,-0.27,-0.06,33.76
-8.61,-2.28,-1.35,-0.02,-0.31,0.21,33.75
-8.52,-1.07,-1.37,-1.28,-0.83,-0.09,33.72
-8.25,0.5,-1.56,-1.45,0.0,0.01,33.74
-10.32,-1.23,-0.61,-1.41,-0.6,0.4,33.73
-7.77,-0.72,-2.58,-0.34,0.19,-0.1,33.74
-10.24,0.54,-0.74,-0.19,0.1,-0.41,33.73
-8.19,1.92,-1.42,-0.91,0.19,0.06,33.75
-10.38,-1.36,-0.2,0.16,-0.08,0.41,33.74
-6.89,0.27,-2.01,0.36,0.24,0.32,33.76
-8.91,-1.14,-1.47,-0.59,-0.37,0.16,33.74
-9.06,-0.14,1.08,0.89,0.5,0.06,33.76
-9.85,0.8,0.65,0.28,-0.16,0.11,33.75
-8.76,0.32,-3.72,-0.31,-0.42,0.19,33.74
-8.97,-1.0,0.64,-0.6,-0.27,0.26,33.73
-8.75,-2.85,0.12,0.04,0.28,0.05,33.74
-10.75,-1.75,-2.27,0.06,-0.41,-0.24,33.73
-8.97,-0.34,1.5,-0.22,-0.1,-0.13,33.74
-6.49,-3.19,-0.51,-0.44,0.09,0.0,33.74
-13.48,-0.91,-1.11,-0.05,-1.13,0.18,33.73
-8.31,-1.88,0.83,0.03,0.37,0.06,33.73
-9.02,-0.33,-1.25,-0.35,0.21,0.24,33.74
-8.71,2.1,-0.38,-2.22,0.16,-0.46,33.73
-13.2,-1.66,0.16,0.07,-0.36,0.31,33.74
-7.95,-2.3,0.02,0.52,0.11,0.14,33.74
-6.59,-2.05,-2.5,0.69,0.31,0.05,33.75
-9.31,-0.23,-0.08,0.08,-0.16,-0.14,33.72
-7.81,0.43,-0.7,-0.45,0.18,-0.06,33.74
-15.01,-0.11,-0.41,-0.36,-0.58,0.42,33.74
-8.4,-1.38,0.72,0.19,-0.05,0.12,33.74
-8.18,-1.28,-0.62,0.71,0.11,0.09,33.72
-12.96,-1.54,-1.76,0.13,-0.49,-0.32,33.72
-7.93,0.06,0.48,-0.33,0.0,-0.21,33.74
-6.84,0.26,-2.37,-0.75,0.06,-0.08,33.72
-8.77,-1.07,-1.2,-2.23,-0.34,0.1,33.72
-9.34,1.02,0.44,-0.91,-0.09,-0.25,33.73
-9.2,-0.24,-0.68,-0.01,-0.06,0.47,33.71
-10.21,-2.99,0.55,0.46,-0.34,0.34,33.73
-8.02,-1.29,-0.19,-0.22,-0.06,-0.05,33.73
-9.49,-1.61,-1.96,-0.17,-0.58,-0.17,33.71
-8.44,-0.37,2.11,0.17,-0.09,0.05,33.72
-9.92,-1.14,-0.23,-0.34,-0.18,-0.01,33.72
-9.6,-2.29,1.0,0.28,-0.39,0.36,33.7
-8.14,-1.13,-0.28,0.06,0.03,-0.1,33.72
-12.32,-1.92,-1.69,-0.05,-0.75,-0.21,33.71
-8.52,-0.34,0.2,0.28,0.05,-0.02,33.71
-10.75,-1.13,-0.47,-0.33,-0.38,0.33,33.73
-8.24,-1.61,0.29,-0.47,0.17,0.01,33.71
-8.72,-2.13,-1.98,-0.45,-0.03,-0.13,33.72
-8.73,3.0,-1.74,-2.2,0.34,-0.41,33.71
-10.8,-1.88,0.7,0.06,-0.08,0.33,33.72
-8.24,-2.18,-1.39,0.44,0.37,0.13,33.74
-12.39,-0.66,-1.06,-0.04,-0.5,-0.52,33.71
-7.96,0.61,0.21,0.03,0.25,-0.01,33.72
-8.12,-0.07,-3.75,-0.05,-0.32,0.56,33.71
-8.61,-0.86,0.56,0.04,0.2,0.14,33.71
-7.61,-1.43,-2.2,0.58,0.15,0.06,33.71
-9.57,-0.4,0.93,0.37,-0.17,-0.08,33.7
-8.65,0.36,-0.69,-0.07,0.07,-0.0,33.71
-13.29,-0.83,-0.89,-0.27,-0.54,0.25,33.7
-8.3,-1.29,0.54,-0.19,0.25,-0.15,33.71
-7.31,-2.68,-1.87,-0.11,-0.16,0.25,33.72
-8.6,2.76,-0.72,-2.44,0.13,-0.39,33.72
-10.37,-1.84,0.45,-0.38,-0.3,0.2,33.71
-8.38,-2.28,-0.15,0.12,0.44,-0.06,33.69
-9.89,-1.82,-2.68,-0.18,-0.54,-0.42,33.72
-9.04,0.29,1.87,-0.08,-0.07,0.05,33.7
-8.22,-1.26,-0.54,-0.54,0.05,-0.01,33.69
-13.01,-0.52,-0.55,0.15,-0.68,0.25,33.72
-8.37,-1.57,0.2,0.22,0.4,0.02,33.69
-8.23,-2.6,-1.67,0.64,0.11,0.1,33.7
-9.34,-0.51,1.51,0.22,-0.23,-0.15,33.7
-12.06,0.52,-0.91,-0.41,-0.61,-0.3,33.71
-7.97,3.02,-0.91,-2.21,0.3,-0.34,33.69
-8.31,-2.08,0.45,0.05,0.19,0.1,33.7
-7.08,-2.24,-2.0,0.36,0.32,0.02,33.7
-9.04,-0.69,1.93,0.19,-0.22,-0.03,33.7
-8.17,-1.32,-0.2,-0.64,-0.24,-0.03,33.7
-15.36,-0.51,-0.94,0.43,-0.61,0.43,33.67
-8.51,-1.41,0.59,0.38,0.22,0.12,33.67
-8.49,-1.02,-0.12,0.23,0.21,0.08,33.69
-10.45,-0.73,-1.85,-0.09,-0.5,-0.17,33.69
-9.0,0.08,0.45,-0.93,-0.1,-0.24,33.7
-8.73,-0.05,-2.65,-0.1,-0.17,0.41,33.68
-9.74,-1.31,0.85,-0.24,-0.29,0.42,33.69
-8.33,-3.06,-1.88,1.48,0.35,0.05,33.7
-9.29,0.01,-0.92,1.09,-0.15,-0.08,33.69
-8.72,1.07,-2.38,0.58,-0.13,0.03,33.7
-8.57,-2.79,-1.18,-0.25,-0.22,0.29,33.69
-8.79,-2.18,-2.41,2.32,0.08,-0.22,33.69
-7.99,-0.67,-0.94,0.55,0.22,0.03,33.69
-12.33,-1.43,-1.84,-0.68,-0.01,0.61,33.72
-8.14,-1.44,-0.37,0.25,0.15,0.12,33.67
-10.67,-0.9,-0.98,-0.85,-0.73,-0.85,33.69
-8.76,1.37,-1.71,-1.04,0.22,0.24,33.67
-8.81,-1.65,-0.26,-0.22,0.05,-0.17,33.68
-8.78,-0.33,0.76,0.74,-0.1,-0.13,33.68
-8.61,-0.28,-0.86,-0.2,-0.03,-0.03,33.69
-8.68,-1.98,0.03,-1.6,0.01,0.14,33.68
-9.14,0.95,-1.72,0.08,-0.2,-0.21,33.67
-7.22,2.92,-4.36,-2.48,0.47,-0.0,33.69
-8.85,-0.14,-0.29,-1.15,-0.12,-0.08,33.65
-9.45,-1.61,-1.1,0.33,-0.12,-0.15,33.69
-7.93,-0.48,-0.03,0.47,0.16,0.02,33.67
-8.33,1.04,-2.32,-1.79,-0.05,0.31,33.67
-8.24,-0.93,-1.6,-0.24,-0.22,-0.2,33.68
-8.77,0.75,-1.2,0.28,-0.26,-0.05,33.67
