accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-13.56,-0.83,-1.41,-1.85,-0.43,-0.46,34.04
-5.28,-1.21,-1.44,-2.5,-0.12,-0.28,34.02
-14.35,-0.98,-0.17,0.81,-0.64,-0.01,34.03
-2.78,-1.64,0.57,0.28,-0.46,0.3,34.03
-14.1,-2.29,0.41,-1.82,-0.34,0.01,34.04
-2.32,-1.65,-0.44,-0.24,-0.31,-0.17,34.02
-11.93,-4.31,-1.99,2.71,0.67,0.37,34.04
-5.89,-2.48,2.31,-0.05,-0.5,0.55,34.04
-20.14,0.32,-1.94,-2.17,-0.08,0.13,34.04
-1.91,1.66,1.08,-2.8,-1.29,-0.51,34.06
-15.74,-9.57,-1.01,1.95,0.9,0.19,34.05
-3.31,-0.43,-0.91,0.28,0.3,-0.1,34.03
-18.67,-0.06,0.14,-1.3,-0.26,0.03,34.05
-3.27,-3.37,0.1,-0.23,-0.44,0.12,34.04
-16.8,-8.69,-2.82,0.91,0.67,-0.39,34.05
-5.74,-1.54,-0.95,-1.72,-0.14,-0.01,34.04
-5.83,0.73,-3.79,-1.28,-1.21,-0.01,34.04
-9.54,-4.58,-1.07,-0.82,0.01,-0.19,34.03
-5.42,-1.52,-1.55,-0.47,-0.09,-0.12,34.04
-12.46,-7.86,-3.01,1.47,0.57,-0.02,34.05
-1.06,-1.47,-2.14,0.82,-0.32,0.48,34.06
-18.95,-3.37,-0.75,-2.71,-0.56,-0.16,34.04
-5.0,0.31,-1.36,-0.48,-0.09,-0.75,34.05
-4.11,-3.08,-2.27,1.63,0.34,0.25,34.05
-5.8,-2.19,-0.88,0.76,0.59,0.31,34.03
-10.07,-2.93,-1.46,-0.07,-0.1,0.47,34.05
-4.03,-0.25,-2.7,-0.26,-0.28,0.38,34.07
-8.51,-0.61,-4.35,-0.5,-0.04,0.21,34.05
-12.36,-0.8,-7.49,0.5,0.81,-0.14,34.07
-16.07,-2.61,-4.69,0.5,-0.43,-0.29,34.06
-3.36,-2.07,-1.16,1.38,0.67,0.1,34.05
-18.7,-2.27,-0.56,-0.4,0.02,0.19,34.05
-4.87,-1.64,-0.81,-1.56,-0.7,-0.3,34.05
-8.36,-3.39,-4.04,-1.43,-0.36,-0.13,34.06
-5.36,-1.47,-0.31,2.03,0.26,0.5,34.06
-11.12,-1.18,-4.18,-3.02,-1.26,-0.35,34.05
-11.92,-0.67,-1.35,-1.55,-0.63,-0.42,34.07
-4.58,-1.86,1.87,-0.46,-0.82,-0.33,34.09
-13.08,-2.63,-2.83,-1.51,-0.38,0.0,34.05
-6.8,-4.72,-1.92,0.26,-0.39,0.51,34.08
-11.36,-3.47,-0.16,-0.24,0.0,-0.11,34.06
-2.49,0.17,-1.3,-1.97,-1.05,-0.48,34.07
-13.67,-5.83,-1.46,-1.2,0.03,-0.38,34.04
-2.97,-0.06,-1.72,0.19,0.09,0.17,34.07
-4.6,-1.64,-3.74,-0.19,-1.01,0.08,34.06
-10.95,-3.99,-1.49,-2.41,-0.82,-0.81,34.08
-3.87,-2.28,-1.25,-0.43,0.03,0.16,34.07
-11.86,-5.07,-0.72,1.25,-0.02,-0.37,34.06
-9.99,-2.72,-1.08,-2.01,-0.59,-0.37,34.06
-2.32,-1.52,-0.15,-0.31,-0.72,0.12,34.06
-9.19,-5.4,-2.37,-2.37,-0.36,-0.73,34.07
-15.35,-1.51,-2.12,-1.5,-0.15,-0.09,34.07
-9.4,-2.87,-1.61,-2.42,-0.6,-0.2,34.05
-4.78,-1.25,-0.4,-0.75,-0.46,-0.45,34.07
-7.34,-6.52,-0.85,-1.38,0.28,-0.46,34.09
-6.34,-3.24,0.23,1.15,0.16,0.27,34.08
-6.4,-1.31,-2.29,-1.33,-0.23,-0.23,34.09
-11.52,-1.52,-1.09,-1.51,-0.1,-0.39,34.08
-5.54,-2.51,-1.51,0.92,-0.1,-0.03,34.11
-12.68,-2.48,-2.84,-1.11,-0.45,-0.26,34.08
-4.39,-1.31,-0.4,-1.54,-0.78,0.18,34.12
-14.04,-3.57,-1.84,-0.7,-0.32,0.24,34.11
-8.48,-1.02,-0.96,-1.24,-0.02,-0.12,34.1
-5.2,-1.17,-0.54,-0.29,-0.19,-0.35,34.1
-14.91,-5.84,-1.0,-0.69,-0.17,-1.05,34.1
-2.84,-0.77,-1.73,0.63,-0.13,0.51,34.1
-12.42,-4.55,-2.51,-1.53,-0.28,-0.07,34.12
-3.42,0.39,-1.46,-2.7,-0.75,-0.66,34.11
-14.25,-8.95,-1.61,-0.5,-0.56,-0.56,34.13
-5.98,-1.34,-1.71,0.67,0.76,0.23,34.12
-6.95,-0.68,-5.44,-3.52,-0.94,-0.17,34.12
-11.75,-4.08,-2.31,-2.07,-0.3,-0.21,34.12
-1.6,-1.22,-0.51,0.59,-0.05,-0.12,34.13
-17.95,-7.63,-3.51,-1.2,0.02,-0.36,34.1
-3.39,-0.46,-0.29,-0.91,-0.59,-0.25,34.11
-10.58,-1.6,-4.73,-1.68,-1.1,0.15,34.12
-7.68,-1.7,-0.04,-1.55,-0.59,-0.16,34.14
-6.11,-1.66,-2.38,-2.51,-0.6,-0.27,34.15
-16.92,-5.86,0.26,1.38,0.49,-0.18,34.14
-2.84,-0.77,-1.4,-0.48,-0.07,0.16,34.12
-15.77,-0.99,-0.57,-2.88,-0.55,-0.15,34.15
-1.28,-0.48,-2.55,-0.59,-0.43,-0.23,34.14
-20.55,-6.72,-0.86,0.76,0.46,-0.4,34.14
-7.4,-1.48,-1.87,-2.51,-0.28,0.0,34.15
-4.38,-0.08,-4.64,-0.67,-1.3,-0.12,34.15
-15.44,-3.35,-0.48,-0.83,0.19,0.07,34.14
-2.18,-1.18,-1.25,-1.07,-0.3,-0.4,34.14
-17.48,-10.12,2.7,-0.94,0.66,-0.2,34.15
-0.33,-1.56,0.38,0.77,-0.1,0.24,34.16
-13.87,-2.82,-3.96,-1.58,-0.44,0.03,34.15
-3.98,1.42,-1.39,-3.22,-0.69,-0.63,34.18
-4.34,-0.55,0.07,0.3,-0.11,0.09,34.17
-13.22,-4.43,0.1,1.35,0.79,-0.07,34.17
-0.71,0.09,-3.68,-3.23,-0.81,-0.15,34.2
-11.17,0.3,-3.47,-1.27,-0.13,0.09,34.16
-6.67,-1.82,0.04,-1.7,-0.19,-0.15,34.17
-2.57,-0.88,0.05,-0.43,-0.62,-0.26,34.17
-9.88,-7.27,-2.19,-1.46,0.24,-0.32,34.17
-4.23,-0.47,-0.53,0.99,0.21,0.19,34.17
-17.72,0.37,-4.13,-1.23,-0.1,0.15,34.19
-6.12,0.34,-0.45,-1.96,-0.84,-0.92,34.19
-11.88,-5.37,-2.23,0.5,0.32,-0.77,34.2
-4.88,-1.13,-0.35,1.12,-0.11,0.32,34.2
-18.55,-4.11,-3.18,-3.03,-0.68,0.14,34.2
-8.71,-1.99,0.51,-1.32,-0.29,-0.29,34.21
-4.51,-6.14,-5.99,2.51,-0.27,-0.1,34.22
-3.29,-0.51,-2.31,-2.85,-0.23,-0.07,34.19
-8.38,-2.07,-4.05,-1.2,-0.64,0.28,34.21
-6.71,-2.72,0.7,-1.92,0.17,0.0,34.21
-1.08,-2.04,-1.28,0.49,-0.52,-0.28,34.21
-14.23,-7.16,-0.15,-1.32,0.05,-0.78,34.19
-6.68,-1.55,-0.16,1.58,0.47,0.41,34.23
-9.3,-5.04,-0.57,1.07,0.07,0.53,34.21
-8.46,-1.47,-1.37,-1.58,-0.42,-0.31,34.24
-2.72,-0.49,-5.79,3.34,1.03,0.56,34.22
-24.37,1.13,-1.01,-0.55,-0.34,0.12,34.23
-10.37,-1.53,0.25,-1.27,-0.49,-0.35,34.23
-4.02,-3.02,-3.87,0.1,-0.71,-0.26,34.25
-14.09,-2.88,-0.29,1.42,0.53,0.1,34.24
-1.66,0.8,-3.14,0.52,0.09,0.51,34.25
-17.46,-2.2,-5.56,-0.21,0.3,0.21,34.24
-16.46,-3.2,-4.45,-0.27,-0.08,-0.34,34.24
-24.5,-0.87,0.49,-3.19,-0.67,-0.26,34.25
-4.7,-1.41,-1.05,-0.7,-0.09,-0.24,34.26
-10.93,-2.83,-2.16,-0.2,-0.46,-0.25,34.25
-6.48,-0.38,-0.35,1.67,0.85,0.15,34.26
-1.36,0.05,-0.75,-0.29,-0.87,0.22,34.25
-12.39,-3.44,-1.28,-2.29,-0.66,-0.35,34.24
-4.0,-1.85,0.11,0.1,0.31,-0.04,34.24
-19.05,-4.58,-1.28,-3.0,-0.99,-0.23,34.29
-2.66,-1.48,0.79,0.2,-0.39,0.7,34.28
-16.14,-3.47,1.02,-1.44,0.1,0.62,34.27
-2.74,-1.48,-1.31,-1.23,-0.05,-0.19,34.28
-18.26,-10.71,-3.67,1.09,0.98,0.22,34.29
-1.05,0.17,-3.27,0.06,0.07,0.35,34.29
-18.99,-5.31,-7.51,-0.12,-0.24,-0.16,34.3
-4.21,-1.17,0.76,-1.05,-0.23,-0.29,34.29
-15.19,-3.57,-5.26,-0.34,-0.38,-0.42,34.3
-11.36,-0.4,-0.75,-2.19,-0.64,-0.03,34.31
-0.71,-0.06,-0.88,-0.19,-0.6,0.51,34.31
-18.91,-2.79,0.17,-1.51,-0.13,0.39,34.29
-1.69,0.15,-1.35,-0.54,-0.11,-0.33,34.32
-14.27,-10.25,0.2,2.42,1.03,0.24,34.31
-2.96,-0.83,-2.56,0.53,-0.22,0.27,34.29
-14.41,-5.38,-1.39,-0.69,0.46,0.17,34.32
-3.05,-1.33,0.34,-1.07,0.44,-0.22,34.32
-14.38,-1.8,-3.87,-0.67,-0.65,-0.47,34.32
-12.12,-3.91,1.07,-0.28,-0.27,-0.08,34.32
-16.23,-5.36,-2.2,0.4,0.9,-0.21,34.32
-6.93,-1.12,-2.75,-1.2,-0.87,0.48,34.33
-2.65,-0.32,0.18,-1.69,0.03,-0.1,34.34
-6.41,-2.23,-2.26,0.52,-0.86,-0.49,34.33
-13.57,-3.64,-0.11,1.08,0.86,-0.34,34.33
-5.12,-1.31,-0.55,1.63,0.39,0.25,34.34
-4.52,-1.84,0.17,0.54,-0.49,0.49,34.32
-16.44,-1.06,-2.66,-0.65,0.16,0.37,34.34
-4.14,-1.11,0.29,-1.69,-0.45,-0.44,34.32
-5.68,-0.61,-4.0,-3.33,-0.54,-0.46,34.32
-17.81,-10.71,-0.19,1.75,0.82,0.16,34.35
-11.71,0.83,-1.47,-1.06,0.57,-0.13,34.37
-6.52,-2.24,0.36,-2.56,-0.35,-0.39,34.36
-4.15,-1.19,1.67,-0.37,-0.58,-0.27,34.35
-15.02,-1.82,-1.06,0.59,0.29,-0.29,34.34
-3.83,0.45,-3.21,0.09,-0.13,0.24,34.35
-13.18,0.53,-4.08,-0.99,0.31,-0.55,34.34
-5.5,-0.41,-0.58,-1.33,-0.06,-0.32,34.35
-7.67,-1.48,-5.22,0.42,-1.14,-0.31,34.36
-11.97,-0.41,-1.76,1.95,0.64,0.02,34.36
-2.56,-1.29,-1.44,0.28,0.09,0.21,34.36
-21.18,2.63,-1.15,-2.72,-0.39,-0.59,34.37
-6.54,-0.63,1.37,-0.88,0.13,-0.21,34.36
-5.21,-1.51,-1.44,0.67,-0.8,-0.02,34.37
-11.81,0.85,-0.11,1.12,0.46,0.27,34.38
-5.51,-1.75,2.41,0.49,-0.47,0.47,34.35
-21.19,0.7,-4.8,-0.97,0.06,-0.08,34.37
-2.2,-0.96,-0.42,-1.76,0.03,-0.41,34.38
-19.45,0.45,-3.45,-1.37,0.17,0.28,34.37
-3.3,0.42,0.82,-0.47,0.14,-0.51,34.38
-5.92,-0.29,-3.7,-0.07,0.13,-0.67,34.39
-4.17,-0.33,0.12,1.35,0.24,0.58,34.38
-22.5,1.15,-6.23,-0.63,0.21,-0.33,34.37
-9.12,-4.82,-6.02,-0.26,-0.65,0.34,34.39
-9.9,-3.67,-1.1,0.33,0.25,-0.04,34.39
-2.72,-1.99,-1.92,1.58,-0.5,0.3,34.38
-0.29,-0.2,-1.47,0.17,-1.06,0.17,34.38
-2.15,0.49,-2.8,0.25,0.15,0.24,34.39
-6.7,1.06,-4.74,-0.47,0.01,0.26,34.41
-14.93,-0.39,-6.31,0.37,-0.19,0.18,34.42
-14.82,-5.43,-3.13,0.79,0.29,0.13,34.4
-7.11,-3.18,-2.43,1.72,0.42,0.13,34.41
-7.66,-0.95,-0.56,-1.06,-0.22,0.08,34.38
-3.96,0.0,-2.24,-0.51,-1.23,0.23,34.39
-10.03,-3.36,-0.72,-0.71,0.17,-0.54,34.39
-3.79,-2.25,0.33,0.43,-0.6,0.27,34.4
-7.59,-1.65,-1.37,-1.51,-0.19,0.13,34.41
-8.97,-2.21,-2.21,-2.05,0.0,-0.22,34.41
-7.62,-1.6,-0.85,0.01,0.41,-0.26,34.41
-10.27,-2.2,-3.28,-0.95,-1.29,-0.12,34.41
-6.0,-1.13,-2.67,-3.33,-0.61,-0.42,34.4
-7.86,-2.86,-0.82,0.3,-0.17,-0.25,34.42
-10.82,-2.53,-1.44,-0.41,0.19,0.24,34.42
-4.32,-1.35,-0.97,-2.77,-0.64,0.16,34.4
-1.56,-0.36,-1.56,-1.25,-0.52,-0.99,34.43
-6.56,-3.07,-1.18,0.65,-0.39,-0.01,34.4
-8.31,-2.73,0.05,1.37,0.62,0.41,34.42
-4.18,-0.52,-1.16,-1.77,-0.5,-0.15,34.42
-7.32,0.31,-0.67,-1.75,-0.26,-0.44,34.43
-7.81,-3.56,-4.23,-0.15,-0.17,-0.53,34.43
-8.07,-0.89,-1.17,-1.75,-0.29,0.34,34.42
-8.4,-0.72,-2.36,-3.33,-0.76,-0.49,34.43
-5.56,-2.64,0.36,-0.05,-0.14,-0.07,34.43
-12.16,-8.27,-6.82,1.94,0.1,-0.33,34.43
-3.22,-0.16,-3.66,-3.38,-0.58,-0.17,34.42
-19.51,-1.72,-1.85,-1.09,0.22,-0.04,34.44
-4.44,0.43,1.41,-0.45,-0.62,-0.21,34.44
-17.83,-3.2,-0.48,-1.69,-0.33,-0.09,34.43
-5.37,0.49,-3.5,-3.86,-1.07,-0.8,34.45
-14.05,-2.53,-1.39,-1.24,-0.11,0.12,34.44
-3.03,0.14,0.46,-0.51,-0.3,-0.48,34.44
-12.71,-0.67,-2.15,-1.41,-0.1,0.02,34.44
-4.73,0.26,-1.58,-0.42,-0.24,-0.31,34.44
-16.81,-0.55,-2.93,-0.27,0.44,0.1,34.45
-6.06,-1.55,-1.48,-0.63,-0.42,-0.42,34.45
-8.49,-2.67,-3.4,-2.18,0.08,-0.45,34.46
-5.69,-1.98,-1.29,-0.16,0.1,0.11,34.47
-11.99,-3.09,-0.9,0.08,-0.3,0.26,34.45
-8.61,0.42,-0.62,-2.58,-1.1,-0.86,34.46
-3.84,-2.89,-0.86,0.32,-0.18,-0.41,34.45
-7.82,-2.73,-0.5,1.19,0.87,0.22,34.47
-8.83,-0.87,-3.87,-4.02,-0.67,-0.66,34.45
-8.95,-2.04,0.82,-1.64,-0.24,-0.4,34.45
-7.03,-2.07,-1.25,-0.89,-0.08,-0.71,34.46
-8.55,-0.94,-0.99,-1.75,-0.03,0.47,34.46
-7.76,-1.37,-1.36,-1.26,-1.0,0.12,34.45
-7.75,-2.61,-1.27,-1.09,0.09,0.11,34.47
-9.25,-0.5,-1.4,-0.66,-0.48,-0.41,34.46
-8.21,-0.86,-2.87,-0.27,-1.99,-0.16,34.49
-13.14,-3.25,-0.03,-1.12,0.27,-0.69,34.46
-4.94,-1.46,-0.9,-0.33,-0.36,0.06,34.46
-15.8,-1.13,-2.93,0.15,0.52,0.24,34.47
-9.98,-0.89,-5.04,0.73,-0.38,0.05,34.48
-5.03,1.19,-3.7,-0.73,-0.96,-0.45,34.47
-7.25,-1.75,-0.14,1.44,0.3,0.45,34.47
-17.23,-6.35,-2.71,1.96,0.6,0.19,34.5
-4.02,-1.21,-1.77,-2.33,0.16,0.07,34.49
-6.59,-0.22,-3.88,-1.9,-0.53,-0.16,34.49
-4.66,-1.26,-0.46,-0.79,-0.18,-0.28,34.5
-10.23,-2.96,-5.04,-0.33,-0.1,-0.38,34.49
-4.62,-2.67,-2.53,0.88,-0.11,0.51,34.48
-11.68,-5.19,-1.69,1.54,0.55,0.94,34.49
-6.34,1.09,0.55,0.52,-0.28,0.1,34.5
-12.19,-2.08,-1.17,-0.03,0.06,-0.02,34.48
-3.97,-0.15,-2.38,-2.22,-0.86,-0.3,34.5
-13.12,0.79,-4.76,-0.55,-0.13,0.04,34.5
-2.24,-0.11,-1.19,-0.57,-0.01,0.11,34.5
-10.15,-5.01,-3.38,1.92,0.53,0.45,34.51
-3.89,-0.65,-2.85,0.77,-0.13,0.2,34.51
-5.94,0.97,-0.24,-1.76,-0.7,-0.75,34.49
-14.34,-4.7,-3.41,0.21,-0.02,-0.37,34.52
-4.37,-1.52,-3.43,0.22,0.34,0.5,34.51
-7.19,-2.03,-5.41,0.2,0.14,0.06,34.53
-7.35,-1.46,-5.67,0.01,-0.07,0.07,34.5
-5.94,0.97,-0.24,-1.76,-0.7,-0.75,34.49
-14.34,-4.7,-3.41,0.21,-0.02,-0.37,34.52
-4.37,-1.52,-3.43,0.22,0.34,0.5,34.51
-6.48,-1.64,-3.13,0.15,-0.27,-0.17,34.34
-12.56,-2.01,0.13,-0.67,0.2,-0.3,34.33
-4.04,-0.94,-0.48,0.02,-0.53,0.11,34.34
-14.91,-0.15,-6.84,2.08,0.08,0.79,34.33
-5.91,-0.54,-1.16,-0.07,-0.04,-0.19,34.33
-6.7,-0.11,-1.98,-0.45,-0.44,-0.26,34.35
-17.24,-2.31,-1.45,-1.57,0.07,-0.48,34.35
-6.7,-0.01,-2.11,0.53,-0.26,-0.35,34.34
-4.92,0.34,-5.53,-1.09,-0.3,-0.11,34.35
-12.71,2.53,-2.21,-2.63,-0.23,-1.0,34.31
-6.45,-0.07,0.73,0.05,-0.11,0.11,34.32
-18.04,-3.17,-1.17,-0.52,0.01,0.06,34.33
-3.62,0.69,-1.53,-0.35,-0.24,0.85,34.31
-10.48,3.54,-2.68,-1.14,0.3,-0.1,34.31
-6.75,0.74,-0.62,-2.03,-0.1,-0.7,34.31
-7.6,-0.0,-1.26,-1.03,-0.26,-0.03,34.29
-12.99,-4.38,-3.16,0.65,0.3,0.42,34.32
-9.17,-1.13,-4.3,0.56,0.31,0.93,34.32
-13.08,0.57,-2.7,1.45,0.02,-0.11,34.32
-11.11,-1.51,0.23,0.11,-0.11,0.15,34.3
-3.91,-1.16,-0.01,-0.11,-0.66,-0.06,34.29
-3.66,-0.63,-2.52,-2.18,-0.26,-0.13,34.3
-18.41,-0.98,-3.8,-0.61,0.49,-0.24,34.3
-5.8,0.11,-0.24,-1.65,0.15,-0.18,34.29
-10.28,-1.63,-6.56,-1.64,0.04,-0.15,34.31
-14.52,-2.6,1.6,-0.76,-0.07,0.18,34.27
-1.15,-1.7,-1.12,2.27,0.01,0.46,34.29
-4.97,-1.88,-4.32,2.37,-0.06,-0.13,34.28
-12.88,-0.93,-0.77,1.77,0.03,0.26,34.29
-3.34,-0.44,-0.88,-1.51,-0.47,-0.18,34.28
-4.83,0.96,-3.49,-1.98,-0.68,0.12,34.29
-11.47,-0.75,-0.57,-1.71,-0.01,-0.32,34.28
-2.38,0.21,-0.9,-0.59,-0.52,-0.36,34.26
-15.8,-2.56,-1.08,-1.89,-0.0,-0.82,34.28
-4.88,-0.36,-0.52,1.04,0.0,0.41,34.29
-8.15,0.11,-5.07,-0.02,-0.38,0.01,34.27
-6.7,1.67,-1.95,-2.7,-0.08,-1.26,34.27
-6.68,-0.52,0.11,-0.94,-0.56,-0.39,34.28
-6.59,0.09,-3.73,-0.24,-0.23,-0.4,34.24
-16.08,0.01,-0.87,-1.77,0.25,-0.43,34.27
-2.03,0.23,-1.18,0.82,0.02,0.47,34.25
-7.39,0.28,-5.44,0.64,-0.26,0.05,34.28
-18.97,1.15,-0.72,-3.65,-0.5,-0.5,34.27
-4.49,-2.1,-1.24,0.39,0.04,-0.47,34.26
-17.65,-2.97,-7.9,-1.49,1.12,0.31,34.26
-14.51,-0.74,-10.12,-0.59,-0.04,0.44,34.26
-2.49,0.71,-1.59,-1.49,-0.64,-0.56,34.26
-19.08,-5.26,-2.31,1.36,0.62,0.07,34.26
-2.28,1.5,-1.01,1.33,0.01,0.25,34.24
-19.45,-2.6,-1.16,1.72,0.56,-0.5,34.24
-3.94,-0.36,-0.32,-1.13,0.19,-0.22,34.27
-6.45,-1.2,1.01,0.13,-0.67,-0.08,34.24
-6.11,-0.21,0.77,-0.01,-0.23,-0.17,34.24
-22.23,-3.33,1.16,-0.03,0.24,-0.01,34.25
-2.75,-1.12,-0.79,0.29,0.3,0.27,34.23
-13.41,-1.13,-4.13,0.46,0.04,0.16,34.24
-2.66,0.02,-1.08,-0.15,-0.21,0.08,34.24
-10.03,-1.54,-3.47,-0.75,-0.6,-0.61,34.23
-10.3,-1.12,-0.93,-0.11,-0.02,0.29,34.22
-6.25,0.02,-0.61,-0.65,-0.2,-0.02,34.24
-18.77,3.11,-6.4,0.26,0.57,0.09,34.23
-6.41,-1.64,1.3,-1.51,0.1,-0.4,34.22
-6.55,1.04,-4.59,-0.47,-0.05,-0.62,34.22
-10.04,0.64,-0.03,1.83,-0.04,0.1,34.23
-0.91,-1.3,0.13,0.64,-0.06,0.13,34.22
-19.3,-0.39,-0.16,-1.18,0.1,0.14,34.22
0.94,-0.11,-1.15,-0.61,-0.15,-0.35,34.2
-8.32,-2.25,-2.94,-2.25,-0.44,-0.37,34.22
-15.14,-1.86,-3.33,0.53,0.08,0.13,34.22
-3.25,0.41,0.27,0.52,-0.14,0.65,34.21
-21.96,3.73,-0.08,-2.09,0.26,0.03,34.19
-3.09,-0.29,-2.4,-1.36,-0.56,-0.26,34.22
-18.5,-4.22,-4.04,0.16,0.51,0.07,34.21
-7.55,-0.29,0.54,2.41,0.44,0.49,34.21
-6.7,-3.2,0.78,-0.02,-1.02,-0.11,34.21
-15.64,-1.15,-1.87,-2.05,-0.0,-0.14,34.23
-5.26,1.55,-1.8,-1.92,-0.57,-0.62,34.2
-6.93,-2.31,-2.86,0.82,-0.47,-0.26,34.21
-11.25,-2.0,-0.0,1.92,0.25,0.15,34.2
-4.54,-2.51,0.39,-0.07,-0.69,0.3,34.21
-20.48,1.75,-2.8,-1.15,0.56,-0.07,34.18
-2.34,-1.53,-0.3,-1.35,-0.21,-0.18,34.18
-3.52,-6.6,-3.58,1.48,-1.6,0.23,34.22
-15.03,-4.2,-1.39,1.21,-0.01,-0.2,34.2
-6.77,1.66,-8.81,-0.86,-0.85,0.06,34.2
-11.96,0.38,-2.43,-3.59,-0.96,-0.76,34.18
0.64,-0.49,-0.23,0.15,-0.69,-0.56,34.17
-17.66,-1.22,-0.04,2.22,0.12,-0.06,34.18
-1.48,0.11,-0.22,0.88,-0.61,0.01,34.18
-13.33,0.81,-0.13,-2.02,0.22,-0.11,34.18
-0.65,0.63,-1.95,-3.05,-0.15,-0.27,34.18
-12.59,-1.8,-3.77,0.03,-0.11,-0.72,34.17
-8.23,-1.39,-0.36,2.15,0.52,0.42,34.17
-2.37,-1.24,0.43,0.42,-0.79,0.75,34.17
-18.66,0.44,-2.47,-1.72,-0.23,0.09,34.18
-1.22,0.43,-1.0,-3.29,-0.8,-0.16,34.19
-8.79,-1.53,-4.49,-0.24,-0.28,-0.63,34.16
-5.99,1.27,-0.48,1.64,1.05,0.37,34.17
-16.23,-0.08,-1.3,0.09,0.29,0.29,34.15
-8.42,-1.2,-0.39,-1.98,-0.21,-0.35,34.16
-3.22,1.11,-1.88,-3.1,-0.14,-0.49,34.18
-2.93,-2.62,0.28,0.83,-1.03,-0.19,34.18
-7.98,-1.52,-0.15,-0.97,-0.18,-0.25,34.16
-0.33,-1.69,-3.29,3.19,0.29,0.25,34.17
-19.46,-5.46,-0.28,1.74,0.3,-0.17,34.16
-2.18,1.11,-0.68,0.74,0.34,0.59,34.15
-14.17,-1.4,-10.46,0.7,0.08,-0.12,34.16
-5.05,-1.45,0.12,-1.04,-0.16,-0.18,34.14
-2.42,0.46,-0.05,-0.73,-0.75,-0.08,34.17
-20.81,-3.18,-2.41,-0.21,0.14,-0.15,34.14
-5.18,0.06,0.63,-0.15,-0.46,0.56,34.15
-20.98,2.07,-3.63,-1.33,0.38,0.07,34.14
-4.02,-0.41,-0.38,-0.48,0.06,-0.23,34.14
-15.48,-7.42,-2.89,1.67,0.62,0.47,34.14
-4.87,0.78,-0.15,1.45,0.29,0.59,34.14
-19.78,-3.17,-4.44,0.75,0.45,0.26,34.13
-5.51,-0.91,-1.28,-2.69,-0.23,-1.05,34.14
-1.4,-4.96,-2.71,1.25,-1.35,0.01,34.14
-10.71,-1.54,-1.16,2.26,-0.1,0.39,34.14
-4.24,0.67,-1.0,-0.67,-0.81,0.52,34.12
-7.86,0.74,-1.06,1.16,0.4,0.64,34.13
-15.17,-3.23,-4.88,0.09,-0.33,-0.04,34.12
-8.37,-0.11,-4.23,-0.54,-0.43,-0.71,34.15
-3.69,0.65,-0.85,1.06,-0.58,0.3,34.12
-12.04,-2.44,-1.15,-0.26,0.09,-0.01,34.14
-18.56,-0.85,-0.85,1.48,0.5,0.93,34.13
0.57,-0.75,-0.85,-0.96,0.25,-0.27,34.12
-14.52,-1.79,-2.46,0.68,-0.14,-0.24,34.13
-8.55,-2.27,-2.19,-1.76,-0.52,-0.03,34.13
-11.86,2.73,-9.17,-0.79,-0.42,-0.96,34.11
-5.1,-0.1,-0.8,1.49,0.08,0.42,34.12
-16.99,-0.17,-2.77,-0.18,0.33,0.52,34.11
-7.1,-1.26,1.12,-0.4,0.06,-0.5,34.1
-16.92,-0.01,-1.2,0.02,0.04,-0.26,34.1
-8.65,0.81,0.23,1.56,-0.17,0.26,34.1
1.24,-0.49,-2.12,-1.94,-0.03,-0.02,34.12
-19.47,3.51,-2.14,-2.38,-0.21,-0.13,34.12
-5.16,0.46,-0.47,-1.37,-0.23,-0.3,34.12
-7.22,-0.07,-2.3,-0.2,-0.92,-0.34,34.12
-16.47,-3.13,0.62,1.46,0.38,-0.29,34.12
-1.84,0.53,-1.21,0.88,0.29,0.18,34.11
-4.47,1.08,-5.25,-4.45,-0.55,-0.56,34.13
-8.51,-0.35,0.7,-1.92,0.19,-0.2,34.12
-4.46,-1.98,1.47,-0.43,-0.29,-0.16,34.11
-17.24,-3.86,-0.21,-0.57,0.11,-0.36,34.11
-9.79,-0.16,-0.26,-0.88,0.1,0.09,34.1
-3.22,-0.38,-1.88,-0.27,-1.85,0.35,34.11
-24.16,2.32,0.0,-0.99,0.78,0.26,34.11
-3.96,0.63,-1.25,-1.31,0.19,-0.17,34.09
-16.0,-0.68,-5.0,-1.23,0.37,-0.58,34.09
-12.77,1.76,-2.63,-2.09,0.13,-0.31,34.09
-1.68,-0.16,0.73,-0.88,-1.15,0.45,34.07
-15.51,-0.46,-0.35,-1.68,0.42,0.05,34.09
-3.11,0.43,0.29,-0.65,-0.16,-0.14,34.09
-8.62,0.59,1.36,-1.25,-0.04,-0.34,34.1
-11.79,0.43,-4.82,-0.65,-0.7,-0.58,34.09
-7.34,0.22,-0.36,1.93,0.66,0.25,34.1
-4.17,2.62,-3.54,-0.51,-0.74,0.54,34.1
-8.96,-1.52,-0.12,-2.49,0.05,-0.3,34.1
-0.6,-2.3,-1.42,0.96,0.37,-0.05,34.09
-7.17,0.06,-2.55,-1.65,0.05,0.07,34.07
0.86,-0.24,-0.87,-1.05,-0.02,0.13,34.08
-15.41,-3.72,-1.59,-1.14,0.17,0.0,34.08
-2.81,-0.03,0.88,-0.62,-0.61,-0.49,34.06
-13.1,-2.5,0.28,1.59,0.4,0.02,34.07
