accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temperature
-8.96,-0.64,1.69,0.09,-0.02,0.02,33.97
-9.01,0.17,1.58,-0.09,0.1,0.01,33.97
-9.22,-0.2,1.03,-0.15,0.09,0.12,33.97
-9.08,-0.01,0.98,-0.07,0.01,0.05,33.97
-9.35,-1.36,1.51,-0.06,-0.28,-0.09,33.98
-9.1,-1.23,1.02,-0.1,-0.01,-0.11,33.99
-9.07,-1.95,1.26,-0.05,-0.06,-0.07,33.97
-9.22,-0.28,1.02,0.3,0.11,-0.0,33.99
-8.59,-1.91,1.19,0.48,0.21,-0.1,33.98
-8.95,-0.48,1.93,-0.29,-0.0,0.16,34.0
-9.13,-0.16,1.58,-0.39,-0.09,-0.05,34.02
-9.44,-2.15,1.49,-0.26,-0.32,0.1,34.02
-9.1,-0.57,1.24,0.05,-0.12,-0.03,33.99
-9.05,-0.91,1.69,-0.04,-0.19,-0.01,34.01
-8.94,-0.52,2.13,0.03,0.0,0.02,34.01
-8.99,-0.51,2.18,0.01,-0.04,0.01,33.99
-8.94,-0.59,2.09,0.01,-0.01,0.01,34.0
-9.23,-0.1,1.22,0.98,-0.0,0.08,34.0
-9.02,-1.22,0.95,0.9,0.11,-0.2,33.99
-8.77,-0.99,1.0,-0.02,0.04,0.08,34.01
-9.09,-1.36,1.5,0.52,-0.01,-0.09,33.99
-9.08,0.33,1.51,0.22,-0.04,-0.12,34.0
-9.47,-1.0,1.39,0.07,-0.04,-0.21,34.02
-9.19,-0.23,2.11,-0.0,-0.25,0.09,34.03
-8.45,-3.17,1.87,-0.56,0.35,-0.01,34.02
-8.91,0.59,1.44,-0.24,0.13,0.24,34.01
-9.39,-0.92,1.16,-1.46,-0.09,0.09,34.04
-9.01,-0.07,1.24,-0.58,-0.15,0.12,34.03
-9.08,-0.09,1.66,-0.01,0.01,0.03,34.03
-9.09,-0.53,0.86,0.06,-0.13,0.02,34.02
-9.02,0.2,1.32,-0.52,-0.09,0.05,34.03
-8.99,-0.82,1.71,0.14,0.01,-0.04,34.04
-9.1,-0.64,1.51,-0.07,0.03,0.12,34.04
-8.88,-0.4,1.22,-0.37,-0.19,0.17,34.05
-8.82,-0.0,1.5,0.17,-0.06,0.04,34.07
-8.79,0.65,1.42,-0.07,-0.0,-0.05,34.05
-8.98,-0.29,1.88,0.23,-0.12,-0.08,34.05
-8.93,-1.01,1.91,0.1,-0.18,-0.06,34.03
-9.06,-0.58,1.41,0.01,-0.08,0.0,34.03
-9.15,-1.62,1.76,-0.17,-0.04,-0.0,34.04
-9.23,-0.52,1.05,0.74,0.14,-0.04,34.05
-8.64,-2.47,0.52,0.36,0.08,-0.07,34.07
-9.16,-0.39,0.52,0.37,-0.02,0.2,34.06
-8.48,-1.78,1.2,0.41,0.07,-0.13,34.07
-9.03,-0.43,2.03,-0.3,-0.3,0.14,34.07
-9.01,-0.42,2.21,0.08,-0.02,-0.05,34.09
-9.06,-0.65,2.08,0.25,-0.13,-0.09,34.07
-8.77,-1.03,2.08,-0.03,-0.1,0.03,34.09
-9.07,-1.0,1.84,0.13,-0.03,-0.02,34.08
-8.87,-0.85,1.82,-0.04,-0.06,0.01,34.09
-9.2,-0.25,1.6,0.06,-0.03,-0.04,34.08
-9.46,-0.65,1.54,-0.12,0.08,0.08,34.07
-9.2,-0.64,1.87,0.17,-0.11,-0.1,34.09
-9.14,-1.4,2.28,-0.11,0.04,0.11,34.09
-9.1,-0.8,2.13,0.07,-0.03,-0.0,34.07
-9.18,-0.77,1.66,0.01,-0.02,0.04,34.11
-9.0,-0.78,1.62,-0.01,-0.05,0.02,34.11
-9.03,-0.68,1.62,-0.03,-0.04,0.03,34.08
-9.23,-0.61,1.19,-0.04,-0.11,-0.0,34.09
-9.11,-0.75,1.32,0.01,-0.05,-0.0,34.11
-9.16,-0.4,1.51,-0.62,-0.18,0.15,34.1
-9.03,-0.31,1.59,0.0,-0.02,-0.01,34.1
-9.07,-1.02,0.77,0.22,0.12,-0.03,34.1
-9.54,-0.72,1.41,-0.1,-0.02,0.08,34.11
-9.08,-0.84,1.55,0.03,-0.06,-0.0,34.09
-9.02,-0.71,1.55,0.03,0.05,-0.01,34.11
-9.15,-0.98,1.98,0.01,-0.37,0.0,34.09
-9.1,-0.82,1.42,-0.0,-0.07,0.02,34.09
-8.98,-0.78,1.37,0.01,-0.04,0.03,34.12
-9.09,-0.86,1.43,-0.0,-0.03,0.01,34.14
-9.28,-0.87,1.38,0.03,-0.04,0.01,34.12
-9.06,-0.84,1.41,-0.01,-0.04,0.01,34.12
-9.05,-0.82,1.54,-0.04,0.02,0.0,34.13
-9.21,-1.01,1.22,0.01,-0.15,-0.01,34.11
-9.06,-0.96,1.42,0.01,-0.04,0.02,34.12
-9.11,-0.88,1.37,-0.04,0.04,0.02,34.13
-9.08,-0.88,1.34,-0.02,-0.12,0.02,34.14
-9.07,-0.85,1.41,-0.01,-0.04,0.02,34.12
-9.08,-0.82,1.52,-0.01,-0.03,0.02,34.12
-9.07,-0.84,1.37,-0.01,-0.06,0.02,34.14
-9.21,-0.87,1.47,0.02,-0.06,0.02,34.12
-9.09,-0.79,1.45,-0.0,-0.05,0.03,34.13
-8.97,-0.39,1.94,-0.16,-0.15,0.09,34.13
-9.32,-0.35,1.45,-0.12,0.1,0.02,34.14
-9.19,-0.51,1.9,0.05,-0.71,0.01,34.14
-9.12,-0.68,0.55,-0.11,-0.27,0.1,34.15
-8.88,-0.62,2.67,0.02,-0.32,0.02,34.15
-9.12,0.3,0.16,-0.02,0.27,-0.06,34.15
-9.36,-0.37,1.03,0.07,0.13,0.11,34.14
-8.97,0.07,-0.08,0.18,-1.41,0.01,34.16
-9.16,0.13,0.48,-0.21,0.01,0.02,34.15
-9.05,-0.37,0.19,-0.0,0.03,0.17,34.16
-9.25,-0.07,2.02,-0.13,-0.55,-0.25,34.17
-9.36,-1.54,0.97,0.06,-0.02,-0.1,34.15
-8.8,-1.73,1.01,-0.15,0.07,0.1,34.15
-9.16,-1.57,0.48,0.08,0.03,-0.05,34.15
-9.39,-0.56,0.89,0.06,0.08,-0.08,34.17
-9.55,-0.94,0.74,-0.03,-0.04,0.11,34.16
-9.06,-0.86,0.25,-0.26,0.13,0.17,34.14
-9.4,-0.86,-0.19,-0.1,0.01,-0.02,34.14
-9.14,-0.7,1.23,0.04,-0.05,0.02,34.17
-9.11,-1.02,1.09,-0.03,0.05,0.05,34.17
-9.06,-0.89,1.21,0.07,-0.05,0.01,34.17
-9.0,-0.54,1.4,-0.06,0.06,0.04,34.17
-9.03,-0.76,0.78,-0.01,-0.05,-0.01,34.17
-8.92,-1.11,2.0,0.18,-0.38,-0.05,34.18
-9.15,-0.77,1.24,-0.03,0.02,-0.0,34.17
-9.14,-0.82,1.13,0.0,-0.09,-0.01,34.18
-9.1,-0.8,1.21,0.01,-0.06,0.02,34.19
-9.32,-0.99,0.95,-0.14,-0.12,-0.05,34.19
-9.09,-0.68,1.64,-0.16,-0.03,0.07,34.19
-9.15,-1.12,1.43,0.08,0.01,-0.06,34.17
-9.02,-1.04,0.03,0.16,0.08,-0.01,34.18
-9.27,-1.17,0.94,-0.02,-0.2,0.06,34.19
-9.25,-1.23,0.89,0.01,-0.03,0.02,34.18
-8.99,-0.8,1.3,-0.15,-0.14,0.08,34.19
-9.05,-0.77,1.36,-0.19,-0.11,0.05,34.2
-9.08,-0.69,1.43,-0.01,-0.05,-0.05,34.21
-8.96,-1.13,1.57,-0.01,-0.14,-0.0,34.2
-9.02,-1.17,1.61,-0.02,-0.04,0.0,34.22
-8.96,-1.12,1.57,-0.01,0.04,0.02,34.2
-9.09,-1.34,1.2,-0.02,-0.07,0.03,34.2
-9.16,-1.02,1.48,0.15,-0.09,-0.05,34.22
-8.97,-1.19,0.82,-0.15,-0.02,0.07,34.21
-8.86,-0.94,1.03,-0.13,-0.11,-0.04,34.21
-8.9,-1.13,0.96,0.16,-0.06,-0.0,34.22
-8.99,-1.02,1.55,0.0,0.01,-0.06,34.21
-9.0,-1.11,1.52,0.01,-0.02,0.02,34.24
-9.06,-1.0,1.57,-0.01,-0.07,0.02,34.22
-9.08,-1.12,1.58,0.0,-0.04,-0.0,34.22
-9.19,-0.81,1.08,-0.04,-0.1,0.01,34.24
-9.0,-0.56,1.64,0.01,0.05,0.01,34.23
-9.2,-0.85,1.97,0.23,-0.23,-0.1,34.23
-9.62,-1.07,0.75,-0.3,-0.18,-0.0,34.24
-8.86,-0.61,1.08,-0.06,-0.03,0.04,34.25
-9.26,-2.09,1.81,0.37,-0.19,-0.02,34.24
-8.89,-0.23,0.9,-0.05,0.07,0.02,34.23
-9.05,0.36,0.79,-0.2,-0.11,-0.07,34.26
-9.08,0.14,1.06,0.0,0.12,-0.08,34.25
-9.27,-0.58,0.37,0.52,-0.03,-0.23,34.25
-9.45,-1.88,0.43,-0.21,-0.16,0.18,34.25
-9.58,-0.17,0.01,-0.25,-0.18,0.04,34.26
-9.15,-0.38,0.83,-0.22,-0.13,0.06,34.26
-9.16,-0.89,0.36,-0.11,-0.05,0.07,34.27
-9.05,-0.11,0.88,-0.11,0.12,0.09,34.27
-9.28,-1.23,-0.38,0.5,-0.14,-0.15,34.26
-9.06,-0.8,0.26,-0.33,-0.22,0.08,34.27
-8.97,-0.96,0.61,0.12,-0.02,0.0,34.27
-9.21,-0.86,1.2,-0.16,-0.17,0.05,34.28
-9.96,-0.98,0.65,-0.03,-0.01,-0.0,34.3
-9.15,-0.77,1.5,-0.04,0.02,0.06,34.28
-9.11,-1.12,0.76,0.01,-0.0,-0.0,34.29
-9.07,-0.72,0.68,0.06,-0.13,0.01,34.29
-8.95,-1.28,0.75,0.25,-0.05,-0.11,34.27
-9.02,-1.24,1.02,-0.05,-0.13,0.02,34.32
-9.07,-1.14,1.12,-0.01,-0.05,0.01,34.29
-9.25,-1.41,1.13,-0.41,-0.23,-0.02,34.32
-9.08,-1.25,1.53,0.02,-0.06,-0.01,34.3
-8.94,-1.65,1.38,0.12,0.0,-0.06,34.31
-9.09,-0.91,0.77,0.15,-0.0,0.0,34.32
-8.93,-0.96,1.54,0.13,-0.08,-0.04,34.32
-8.85,-1.13,0.22,0.17,-0.21,-0.15,34.3
-9.09,-1.31,1.38,-0.03,-0.07,0.12,34.32
-9.06,-1.07,0.73,-0.13,0.03,-0.01,34.32
-9.06,-1.12,1.08,-0.17,-0.02,-0.0,34.32
-9.26,-0.7,1.12,-0.67,-0.14,0.24,34.35
-9.02,-1.13,1.34,0.07,-0.02,-0.06,34.33
-9.03,-1.56,0.59,0.71,0.2,-0.13,34.34
-8.81,-1.58,0.39,-0.41,-0.35,0.09,34.33
-8.92,-1.93,0.63,0.38,-0.25,0.1,34.35
-9.03,-0.54,1.21,0.01,-0.04,0.0,34.34
-8.65,-2.38,0.43,-0.35,0.11,-0.05,34.34
-9.52,-0.62,1.0,-0.37,-0.17,0.07,34.35
-9.01,-1.44,1.53,0.25,0.06,-0.06,34.35
-9.55,-1.84,0.65,-0.14,-0.33,0.02,34.35
-9.07,-1.42,1.25,-0.03,-0.12,0.01,34.39
-9.12,-1.22,1.19,0.01,0.01,-0.01,34.36
-9.41,-1.41,0.43,0.16,0.01,-0.04,34.35
-9.08,-0.78,0.76,-0.07,0.17,0.07,34.36
-9.09,-0.91,0.8,-0.04,-0.02,0.01,34.37
-9.29,-0.78,-0.14,0.75,-0.03,-0.13,34.35
-8.96,-1.85,0.8,-0.15,-0.03,0.03,34.37
-8.88,-1.59,0.81,0.18,0.04,0.14,34.37
-8.8,-2.23,0.93,0.21,0.1,0.13,34.37
-9.07,-2.05,0.8,-0.05,-0.07,-0.02,34.4
-9.01,-1.67,0.78,-0.31,-0.13,0.02,34.4
-8.56,-1.1,0.65,-0.91,-0.02,0.17,34.37
-9.21,-0.73,0.28,0.77,-0.11,-0.02,34.4
-9.33,-0.34,0.33,0.16,0.06,-0.03,34.4
-9.05,-2.42,0.23,0.82,0.07,0.1,34.38
-8.88,-0.13,0.71,0.44,-0.05,-0.09,34.38
-8.78,-1.88,-0.47,-1.58,-0.61,0.23,34.39
-9.6,-0.29,0.62,-0.27,-0.11,-0.03,34.39
-8.87,-1.92,1.25,-0.68,0.06,0.18,34.39
-9.44,0.81,0.83,-0.01,-0.18,0.11,34.4
-9.21,0.12,1.07,-0.01,-0.03,-0.02,34.4
-9.17,0.01,0.93,-0.01,-0.1,0.01,34.39
-9.18,0.04,0.96,0.44,-0.12,-0.24,34.37
-9.27,-0.29,0.67,-0.12,0.14,-0.01,34.39
-8.6,-2.66,-0.69,0.34,0.47,-0.17,34.4
-9.24,0.45,-0.2,-0.19,0.05,0.22,34.4
-8.98,-1.58,0.14,-0.24,0.04,-0.05,34.39
-9.74,-1.75,1.28,0.08,0.03,0.13,34.4
-8.95,-1.75,0.86,0.1,0.44,0.03,34.42
-9.12,-1.03,0.98,0.15,-0.02,0.06,34.43
-8.87,-1.18,1.25,0.13,-0.02,-0.03,34.39
-8.84,-0.97,1.7,0.38,-0.01,-0.11,34.41
-9.21,-1.69,1.97,0.3,-0.13,0.09,34.44
-9.17,-1.32,1.37,-0.19,0.12,0.02,34.43
-9.01,-2.09,1.02,0.13,0.04,-0.06,34.39
-8.85,-2.86,1.01,0.26,-0.0,-0.07,34.41
-8.49,-0.95,0.79,-0.44,-0.02,0.05,34.43
-9.6,-1.85,1.33,0.05,0.09,0.12,34.42
-10.81,-1.03,-0.21,-0.19,-0.71,-0.02,34.43
-9.07,-1.33,1.01,0.04,-0.03,-0.0,34.42
-9.04,-0.77,1.73,-0.08,-0.07,0.01,34.44
-9.2,-0.92,1.98,0.03,-0.07,-0.03,34.45
-9.13,-1.1,1.79,-0.02,-0.14,0.02,34.43
-8.94,-0.94,1.99,-0.01,0.0,0.02,34.44
-9.05,-1.18,1.89,-0.3,0.01,0.09,34.45
-9.35,-1.21,0.66,0.03,0.0,-0.04,34.42
-8.96,-0.87,1.34,-0.1,-0.05,0.05,34.46
-9.02,-0.72,1.66,-0.07,-0.04,0.02,34.44
-9.09,-0.81,1.64,-0.01,-0.06,0.01,34.43
-9.23,-0.89,1.57,0.02,-0.05,0.02,34.46
-9.12,-0.89,1.61,-0.04,-0.05,0.01,34.44
-9.09,-0.42,1.34,-0.08,-0.01,0.07,34.45
-8.95,-0.71,1.97,0.03,-0.05,-0.02,34.45
-8.99,-0.83,1.82,-0.01,0.01,0.01,34.46
-9.0,-1.07,1.67,-0.02,-0.03,0.0,34.47
-8.97,-0.96,1.81,-0.01,-0.09,0.02,34.46
-8.99,-0.97,1.93,-0.0,-0.02,0.02,34.47
-8.85,-1.04,1.65,0.05,0.16,0.02,34.47
-9.14,-1.18,0.85,0.04,-0.07,-0.04,34.47
-8.88,-1.34,1.81,-0.01,-0.05,0.03,34.47
-9.0,-1.25,1.69,-0.02,0.0,0.02,34.47
-9.03,-1.3,1.61,-0.02,-0.04,0.02,34.45
-9.0,-1.27,1.68,0.0,-0.04,0.02,34.48
-8.89,-1.28,1.55,0.0,-0.06,0.02,34.47
-9.0,-1.3,1.56,-0.03,-0.01,0.01,34.47
-8.95,-0.94,1.59,-0.23,-0.12,0.13,34.47
-8.99,-0.91,1.73,0.01,-0.08,-0.01,34.47
-9.02,-0.9,2.01,0.14,-0.02,-0.02,34.48
-8.91,-0.89,1.19,0.33,0.12,0.0,34.48
-8.83,-0.7,2.05,0.02,0.1,-0.03,34.49
-9.08,-0.34,1.65,-0.04,-0.01,0.01,34.48
-9.01,-0.83,1.36,-0.0,-0.1,-0.03,34.47
-9.07,-0.84,1.5,0.02,-0.01,0.02,34.47
-9.07,-0.75,1.5,-0.08,-0.12,0.02,34.48
-9.01,-0.83,1.68,-0.05,-0.07,0.04,34.5
-9.1,-0.77,1.81,0.0,-0.0,0.01,34.47
-8.94,-0.76,1.93,0.02,0.02,0.0,34.48
-9.04,-0.92,1.85,-0.01,-0.05,0.02,34.49
-9.01,-1.04,1.94,-0.0,-0.04,0.01,34.51
-8.89,-1.05,1.85,0.07,-0.02,-0.02,34.5
-9.11,-0.95,0.98,-0.05,0.03,-0.04,34.5
-9.14,-0.89,1.15,-0.01,-0.01,0.02,34.47
-9.08,-0.91,1.16,-0.02,-0.06,0.01,34.49
-9.36,-1.26,0.86,0.06,-0.18,0.05,34.49
-9.07,-1.14,0.67,0.04,0.04,0.04,34.5
-9.3,-1.24,0.68,-0.26,-0.09,0.03,34.51
-9.09,-0.97,1.12,-0.1,-0.06,0.01,34.5
-8.76,-0.78,0.83,-0.12,-0.07,0.01,34.48
-9.07,-0.29,1.17,0.02,0.0,0.01,34.51
-9.26,-0.34,1.14,-0.14,0.25,0.02,34.5
-9.07,-0.91,0.43,0.0,-0.11,-0.03,34.52
-9.12,-1.34,1.18,-0.04,-0.21,-0.01,34.49
-9.32,-1.35,1.02,-0.17,-0.08,0.06,34.49
-9.16,-0.87,1.63,-0.07,0.01,0.22,34.51
-8.9,-1.45,1.32,0.03,-0.03,0.01,34.49
-9.14,-0.85,1.64,-0.03,-0.01,-0.03,34.51
-9.07,-0.86,1.49,0.02,0.0,0.0,34.49
-9.12,-1.03,1.49,-0.04,-0.07,0.01,34.51
-9.16,-1.3,1.14,0.72,0.07,-0.05,34.49
-9.32,-1.47,1.4,-0.49,0.05,0.18,34.52
-9.37,-0.44,1.25,-0.33,-0.24,0.19,34.52
-9.25,-0.76,0.92,0.24,-0.12,-0.07,34.53
-8.94,-1.34,1.69,0.07,-0.03,-0.09,34.51
-8.78,-1.98,0.94,0.65,0.01,0.02,34.51
-9.19,0.05,0.7,0.62,0.17,-0.02,34.51
-8.8,-1.8,0.74,-1.06,-0.15,0.2,34.5
-9.13,0.14,0.98,0.29,-0.2,-0.21,34.5
-9.19,-0.32,0.15,-0.6,-0.1,0.45,34.54
-9.12,1.65,-1.16,-0.03,0.04,-0.02,34.51
-8.81,1.73,-1.45,0.03,-0.06,0.0,34.53
-8.96,1.78,-1.03,0.09,-0.02,-0.2,34.52
-8.97,-1.41,1.49,-0.65,-0.04,0.04,34.52
-9.09,-0.85,1.32,0.05,0.03,0.0,34.52
-8.96,-1.72,0.87,1.08,0.19,-0.19,34.53
-9.47,-0.91,0.57,-1.03,-0.18,0.15,34.52
-9.51,-2.46,1.21,0.11,-0.18,-0.16,34.52
-8.5,-1.32,1.56,0.48,-0.01,-0.06,34.52
-9.18,-0.76,0.84,1.01,-0.06,-0.25,34.51
-8.55,-2.53,1.78,-0.82,-0.22,0.19,34.52
-9.01,0.95,1.01,-1.4,0.21,0.52,34.53
-9.54,-1.01,0.96,-0.72,-0.3,0.04,34.52
-8.74,-3.14,0.24,0.01,0.03,-0.0,34.56
-8.87,-0.85,1.22,1.17,0.19,-0.04,34.54
-9.01,-1.79,0.92,0.89,0.03,-0.17,34.52
-8.83,-2.33,0.88,-0.75,-0.08,0.23,34.52
-9.11,0.35,0.52,-0.9,0.03,0.07,34.53
-9.04,-1.74,0.96,-0.63,0.13,0.01,34.52
-9.11,0.56,1.77,-0.32,-0.18,-0.05,34.52
-9.34,-1.73,1.19,-0.6,-0.05,0.2,34.53
-9.28,0.34,0.96,0.76,-0.16,-0.18,34.54
-9.15,-1.36,1.47,-0.26,-0.14,0.09,34.54
-9.11,-0.54,0.96,0.14,-0.1,0.04,34.54
-9.11,-0.49,0.96,-0.01,-0.06,0.01,34.53
-9.16,-0.46,0.98,-0.06,-0.09,0.03,34.53
-9.13,-0.43,1.11,0.01,-0.02,0.02,34.53
-9.12,-0.46,1.05,-0.02,-0.0,0.01,34.55
-9.09,-0.35,1.28,0.14,-0.08,0.03,34.56
-9.21,-0.32,0.75,0.83,-0.16,-0.27,34.54
-8.46,-2.79,0.92,1.22,0.23,0.01,34.52
-8.73,-0.46,1.27,0.97,0.25,0.02,34.54
-8.42,-1.66,1.0,-0.4,0.06,0.01,34.53
-8.74,0.97,1.1,-0.02,0.04,0.06,34.54
-9.01,0.32,1.02,0.12,-0.04,-0.01,34.55
-9.31,0.63,0.54,-0.39,0.19,-0.0,34.54
-9.0,0.48,0.34,0.07,0.02,0.01,34.52
-9.11,0.65,0.63,0.04,-0.09,0.03,34.53
-9.05,1.33,1.24,-0.0,-0.02,-0.09,34.53
-9.04,0.97,1.15,-0.06,-0.06,0.02,34.53
-9.03,1.29,1.33,-0.01,-0.02,0.04,34.53
-9.01,1.07,1.41,-0.0,-0.08,0.01,34.52
-9.06,0.89,1.51,0.01,-0.04,0.0,34.53
-9.18,1.02,1.47,0.01,-0.04,0.03,34.51
-9.22,1.12,1.35,-0.04,-0.04,0.01,34.53
-9.1,0.98,1.43,0.01,-0.01,0.0,34.51
-9.04,0.82,1.64,-0.03,-0.08,0.0,34.52
-9.01,0.77,1.5,-0.01,-0.06,0.02,34.52
-9.01,0.8,1.73,0.0,-0.01,0.0,34.52
-9.06,0.78,1.53,-0.0,-0.05,0.01,34.52
-9.05,0.77,1.61,-0.02,-0.04,0.01,34.54
-9.06,0.73,1.58,-0.0,-0.04,0.02,34.53
-9.03,0.71,1.63,-0.0,-0.06,0.01,34.54
-8.96,0.73,1.59,0.01,-0.06,0.02,34.51
-9.09,0.79,1.62,-0.05,-0.04,0.02,34.52
-9.05,0.89,1.53,-0.04,-0.03,0.02,34.52
-8.99,0.47,1.53,0.07,-0.07,-0.01,34.52
-9.04,0.4,1.67,0.02,0.01,0.0,34.51
-9.04,0.41,1.55,-0.03,-0.06,0.01,34.52
-9.08,0.43,1.64,0.0,-0.05,0.02,34.52
-9.01,0.39,1.65,0.01,-0.04,0.02,34.52
-9.04,0.4,1.64,-0.02,-0.09,0.01,34.5
-9.16,0.43,1.73,0.01,0.0,0.01,34.52
-9.06,0.44,1.71,0.0,-0.03,0.02,34.52
-9.03,0.43,1.66,-0.06,-0.09,0.01,34.51
-9.05,0.56,1.88,-0.04,-0.06,0.01,34.5
-9.09,0.36,1.66,0.0,0.0,0.0,34.52
-9.08,0.35,1.67,0.0,-0.07,0.02,34.49
-8.95,0.5,1.74,-0.0,-0.06,0.0,34.5
-9.11,0.48,1.88,-0.01,-0.05,0.01,34.5
-9.05,0.39,1.67,-0.01,-0.03,0.01,34.5
-9.07,0.41,1.71,-0.01,-0.04,0.01,34.5
-9.07,0.38,1.66,-0.0,-0.03,0.02,34.47
-9.02,0.57,1.7,-0.0,-0.07,0.02,34.5
-9.22,0.4,1.75,-0.02,-0.07,0.01,34.5
-9.14,0.36,1.52,-0.01,-0.06,0.02,34.49
-9.14,0.51,1.62,-0.01,-0.06,-0.0,34.49
-9.02,0.35,1.6,-0.03,-0.02,0.02,34.5
-9.07,0.38,1.7,-0.02,-0.04,0.01,34.51
-9.24,0.6,1.19,-0.16,-0.03,0.08,34.49
-9.07,0.62,1.27,-0.06,-0.04,0.03,34.47
-9.1,0.87,1.36,0.01,-0.05,0.05,34.47
-9.16,0.04,1.19,-0.03,0.02,0.03,34.49
-8.7,-0.71,1.06,-1.09,-0.25,-0.02,34.5
-9.07,-0.98,1.86,-1.15,-0.18,0.31,34.48
-10.56,-0.01,0.41,-0.29,-0.18,-0.19,34.52
-9.48,-0.99,0.46,0.8,0.3,-0.1,34.49
-8.37,-2.11,1.47,0.44,-0.02,-0.07,34.48
-8.49,-2.46,1.29,0.0,-0.17,-0.09,34.49
-9.47,-3.14,1.48,0.09,0.07,0.09,34.48
-8.77,-2.31,1.54,0.07,0.02,0.2,34.49
-8.84,-0.76,1.49,0.42,0.19,-0.06,34.5
-8.7,-1.99,0.92,-0.7,0.18,0.17,34.49
-9.64,0.44,0.88,0.25,-0.01,-0.11,34.48
-9.01,-1.46,2.04,0.03,-0.07,0.09,34.49
-8.95,-1.19,2.08,-0.03,-0.09,0.02,34.48
-8.89,-1.33,2.26,0.2,-0.03,-0.04,34.49
-8.86,-1.64,2.33,-0.04,-0.04,0.0,34.49
-8.87,-1.72,2.21,-0.05,-0.09,0.03,34.51
-9.0,-1.7,2.16,-0.06,0.03,-0.01,34.48
-8.86,-1.42,1.72,0.13,0.2,0.08,34.49
-9.0,-1.01,1.68,0.09,-0.03,-0.06,34.49
-8.92,-1.32,1.5,-0.0,-0.11,0.01,34.49
-8.79,-1.11,1.98,-0.04,0.0,-0.03,34.5
-8.96,-1.26,1.96,-0.0,-0.06,0.01,34.47
-8.92,-1.35,1.9,-0.01,-0.08,0.03,34.47
-8.97,-1.34,2.07,-0.02,-0.03,0.0,34.48
-8.84,-1.51,2.0,-0.03,-0.04,0.02,34.47
-8.93,-1.43,1.8,-0.03,-0.05,0.01,34.48
-8.97,-1.5,1.93,0.0,-0.04,0.02,34.48
-8.91,-1.47,2.06,-0.01,-0.04,0.02,34.49
-8.91,-1.39,1.88,-0.02,-0.1,0.01,34.48
-8.94,-1.42,1.95,-0.01,-0.07,0.01,34.48
-8.86,-1.43,2.07,-0.04,-0.03,0.0,34.49
-8.97,-1.55,1.86,-0.0,-0.05,0.0,34.47
-8.98,-1.28,1.75,0.23,0.05,-0.04,34.5
-8.98,-1.61,1.7,0.02,-0.05,0.04,34.49
-8.88,-1.73,1.53,-0.16,-0.02,0.09,34.51
-8.98,-1.75,1.78,-0.03,-0.06,-0.0,34.48
-8.99,-1.58,1.77,-0.08,-0.12,0.03,34.49
-8.96,-1.46,1.8,-0.08,-0.06,0.03,34.5
-8.96,-1.79,1.91,-0.02,-0.14,-0.0,34.49
-8.88,-1.39,1.91,-0.03,-0.0,0.04,34.52
-8.96,-1.59,1.85,-0.01,-0.1,0.0,34.49
-9.15,-1.37,1.39,-0.18,0.05,0.06,34.49
-8.76,-1.72,1.53,0.06,-0.05,-0.03,34.47
-8.88,-1.55,2.01,0.0,-0.07,-0.01,34.5
-8.93,-1.66,2.04,0.02,-0.01,0.03,34.49
-8.88,-1.66,2.12,-0.04,-0.05,0.02,34.47
-8.91,-1.65,1.79,0.01,-0.09,-0.01,34.47
-8.52,-1.43,2.14,0.13,-0.01,0.02,34.47
-8.81,-1.63,2.04,-0.02,0.09,0.04,34.48
-8.96,-1.58,2.12,-0.03,-0.0,-0.02,34.48
-9.07,-2.96,0.86,1.19,0.2,-0.07,34.49
-10.07,-1.18,1.39,0.75,-0.28,-0.23,34.49
-9.46,-0.21,1.04,0.43,0.09,-0.07,34.49
-8.94,-0.53,1.61,-0.32,-0.07,0.1,34.47
-8.62,-0.76,1.28,-0.13,-0.1,-0.06,34.49
-8.56,-2.69,1.62,-0.27,-0.14,-0.04,34.48
-8.99,-0.53,1.64,-0.58,-0.06,0.35,34.49
-9.14,-0.44,1.79,0.02,-0.03,-0.0,34.48
-9.02,-0.67,1.86,-0.05,-0.06,0.03,34.48
-9.16,-0.41,1.83,0.09,-0.01,0.02,34.48
-8.95,-0.55,1.79,0.04,0.01,0.0,34.48
-9.19,-1.0,1.83,0.01,0.02,0.01,34.5
-9.18,-0.43,0.72,0.04,0.11,0.04,34.47
-9.2,-0.53,1.19,-0.34,-0.16,0.1,34.49
-8.94,-0.41,1.84,-0.27,-0.09,0.27,34.48
-9.09,-0.96,0.91,-0.54,-0.29,0.04,34.46
-8.68,-1.08,2.23,-0.57,-0.09,0.13,34.49
-9.01,-0.79,1.54,0.77,0.17,-0.36,34.5
-8.81,-2.07,0.37,0.29,0.04,-0.0,34.49
-8.9,-1.25,0.9,-0.16,-0.16,-0.04,34.48
-8.13,-2.27,0.45,0.19,0.03,0.11,34.49
-9.09,-2.11,0.01,-0.2,-0.22,-0.24,34.48
-9.5,-0.26,-0.47,-0.61,0.13,0.31,34.47
-9.03,-0.83,0.71,0.27,-0.04,-0.09,34.47
-9.15,-0.78,0.34,0.02,-0.08,0.07,34.47
-8.67,-1.15,1.37,0.06,-0.29,0.04,34.46
-9.25,-0.79,0.67,-0.11,0.07,0.04,34.47
